 1121	  22.7277	  4.04828	  21.14765	  21.63869
 1166	  22.67538	  4.19751	  21.16919	  21.66022
 1037	  22.69376	  3.88069	  21.21004	  21.70105
 1121	  22.7277	  4.04828	  21.14765	  21.63869
 1166	  22.67538	  4.19751	  21.16919	  21.66022
 1163	  22.66615	  4.37417	  21.1677	  21.65873
 1167	  22.65325	  4.29631	  21.20063	  21.69165
 1165	  22.65538	  4.50827	  21.20744	  21.69845
 1167	  22.65325	  4.29631	  21.20063	  21.69165
 1163	  22.66615	  4.37417	  21.1677	  21.65873
 1037	  22.69376	  3.88069	  21.21004	  21.70105
 1166	  22.67538	  4.19751	  21.16919	  21.66022
 1168	  22.67192	  4.10168	  21.22038	  21.71139
 1168	  22.67192	  4.10168	  21.22038	  21.71139
 1166	  22.67538	  4.19751	  21.16919	  21.66022
 1167	  22.65325	  4.29631	  21.20063	  21.69165
 1167	  22.65325	  4.29631	  21.20063	  21.69165
 1165	  22.65538	  4.50827	  21.20744	  21.69845
 1169	  22.65889	  4.27169	  21.26257	  21.75356
 1168	  22.67192	  4.10168	  21.22038	  21.71139
 1167	  22.65325	  4.29631	  21.20063	  21.69165
 1169	  22.65889	  4.27169	  21.26257	  21.75356
 1169	  22.65889	  4.27169	  21.26257	  21.75356
 1165	  22.65538	  4.50827	  21.20744	  21.69845
 1170	  22.6426	  4.40288	  21.28753	  21.77851
 1171	  22.68738	  4.15731	  21.29918	  21.79016
 1168	  22.67192	  4.10168	  21.22038	  21.71139
 1169	  22.65889	  4.27169	  21.26257	  21.75356
 1170	  22.6426	  4.40288	  21.28753	  21.77851
 1165	  22.65538	  4.50827	  21.20744	  21.69845
 1172	  22.64591	  4.48761	  21.26877	  21.75976
 1164	  22.64739	  4.72351	  21.21727	  21.70828
 1172	  22.64591	  4.48761	  21.26877	  21.75976
 1165	  22.65538	  4.50827	  21.20744	  21.69845
 1173	  22.68787	  4.05906	  21.29065	  21.78163
 1168	  22.67192	  4.10168	  21.22038	  21.71139
 1171	  22.68738	  4.15731	  21.29918	  21.79016
 1174	  22.63744	  4.6259	  21.29801	  21.78898
 1172	  22.64591	  4.48761	  21.26877	  21.75976
 1164	  22.64739	  4.72351	  21.21727	  21.70828
 1175	  22.68564	  3.95226	  21.28929	  21.78027
 1168	  22.67192	  4.10168	  21.22038	  21.71139
 1173	  22.68787	  4.05906	  21.29065	  21.78163
 1168	  22.67192	  4.10168	  21.22038	  21.71139
 1175	  22.68564	  3.95226	  21.28929	  21.78027
 1176	  22.6813	  3.9783	  21.20689	  21.6979
 1176	  22.6813	  3.9783	  21.20689	  21.6979
 1175	  22.68564	  3.95226	  21.28929	  21.78027
 1037	  22.69376	  3.88069	  21.21004	  21.70105
 1032	  22.70453	  3.82346	  21.29517	  21.78615
 1037	  22.69376	  3.88069	  21.21004	  21.70105
 1175	  22.68564	  3.95226	  21.28929	  21.78027
 1175	  22.68564	  3.95226	  21.28929	  21.78027
 1028	  22.73104	  3.82287	  21.3414	  21.83235
 1032	  22.70453	  3.82346	  21.29517	  21.78615
 1030	  22.72285	  3.95542	  21.33132	  21.82229
 1028	  22.73104	  3.82287	  21.3414	  21.83235
 1175	  22.68564	  3.95226	  21.28929	  21.78027
 1173	  22.68787	  4.05906	  21.29065	  21.78163
 1030	  22.72285	  3.95542	  21.33132	  21.82229
 1175	  22.68564	  3.95226	  21.28929	  21.78027
 1173	  22.68787	  4.05906	  21.29065	  21.78163
 1177	  22.75211	  4.14996	  21.35971	  21.85066
 1030	  22.72285	  3.95542	  21.33132	  21.82229
 972	  22.78655	  3.96714	  21.37589	  21.86684
 1030	  22.72285	  3.95542	  21.33132	  21.82229
 1177	  22.75211	  4.14996	  21.35971	  21.85066
 1177	  22.75211	  4.14996	  21.35971	  21.85066
 966	  22.81752	  4.14042	  21.38973	  21.88067
