 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 0	 -30.96425	 -1.16651	  17.00136	  17.49413
 1	  25.12196	  7.99544	  74.27399	  74.7428
 2	 -31.32796	 -1.04988	  17.73044	  18.22291
 2	 -31.32796	 -1.04988	  17.73044	  18.22291
 1	  25.12196	  7.99544	  74.27399	  74.7428
 3	  24.67924	  8.10447	  74.95554	  75.42405
 4	  25.12196	  7.99544	  74.27399	  74.7428
 5	  25.12196	  7.72127	  74.29102	  74.7598
 6	  25.9102	  8.13428	  75.1419	  75.61034
 6	  25.9102	  8.13428	  75.1419	  75.61034
 5	  25.12196	  7.72127	  74.29102	  74.7598
 7	  25.9102	  7.86011	  75.15891	  75.62735
 6	  25.9102	  8.13428	  75.1419	  75.61034
 7	  25.9102	  7.86011	  75.15891	  75.62735
 8	  26.70375	  8.31136	  76.24889	  76.71686
 8	  26.70375	  8.31136	  76.24889	  76.71686
 7	  25.9102	  7.86011	  75.15891	  75.62735
 9	  26.70375	  8.03719	  76.26591	  76.73387
 8	  26.70375	  8.31136	  76.24889	  76.71686
 9	  26.70375	  8.03719	  76.26591	  76.73387
 10	  27.32354	  8.50483	  77.45827	  77.92574
 10	  27.32354	  8.50483	  77.45827	  77.92574
 9	  26.70375	  8.03719	  76.26591	  76.73387
 11	  27.32354	  8.23066	  77.47528	  77.94274
 10	  27.32354	  8.50483	  77.45827	  77.92574
 11	  27.32354	  8.23066	  77.47528	  77.94274
 12	  27.68894	  8.71521	  78.77341	  79.24032
 12	  27.68894	  8.71521	  78.77341	  79.24032
 11	  27.32354	  8.23066	  77.47528	  77.94274
 13	  27.68894	  8.44104	  78.79042	  79.25732
 12	  27.68894	  8.71521	  78.77341	  79.24032
 13	  27.68894	  8.44104	  78.79042	  79.25732
 14	  27.76812	  8.93587	  80.1528	  80.61913
 14	  27.76812	  8.93587	  80.1528	  80.61913
 13	  27.68894	  8.44104	  78.79042	  79.25732
 15	  27.76812	  8.6617	  80.16982	  80.63614
 14	  27.76812	  8.93587	  80.1528	  80.61913
 15	  27.76812	  8.6617	  80.16982	  80.63614
 16	  27.54655	  9.15175	  81.50224	  81.96802
 16	  27.54655	  9.15175	  81.50224	  81.96802
 15	  27.76812	  8.6617	  80.16982	  80.63614
 17	  27.54655	  8.87757	  81.51926	  81.98502
 17	  27.54655	  8.87757	  81.51926	  81.98502
 18	  27.0136	  9.35567	  82.77703	  83.24227
 16	  27.54655	  9.15175	  81.50224	  81.96802
 19	  27.0136	  9.0815	  82.79405	  83.25928
 18	  27.0136	  9.35567	  82.77703	  83.24227
 17	  27.54655	  8.87757	  81.51926	  81.98502
 20	 -31.93206	 -1.23468	  16.5752	  17.06816
 21	 -30.96425	 -1.16651	  17.00136	  17.49413
 22	 -32.16183	 -1.10861	  17.36326	  17.85588
 22	 -32.16183	 -1.10861	  17.36326	  17.85588
 21	 -30.96425	 -1.16651	  17.00136	  17.49413
 23	 -31.32796	 -1.04988	  17.73044	  18.22291
 24	 -31.93206	 -1.23468	  16.5752	  17.06816
 25	 -32.16183	 -1.10861	  17.36326	  17.85588
 26	 -32.95631	 -1.26333	  16.39609	  16.88912
 26	 -32.95631	 -1.26333	  16.39609	  16.88912
 25	 -32.16183	 -1.10861	  17.36326	  17.85588
 27	 -33.00366	 -1.13217	  17.21603	  17.70871
 28	 -32.95631	 -1.26333	  16.39609	  16.88912
 29	 -33.00366	 -1.13217	  17.21603	  17.70871
 30	 -33.99141	 -1.25449	  16.45136	  16.94436
 30	 -33.99141	 -1.25449	  16.45136	  16.94436
 29	 -33.00366	 -1.13217	  17.21603	  17.70871
 31	 -33.86401	 -1.12481	  17.26198	  17.75465
 32	 -34.99185	 -1.21017	  16.72841	  17.2213
 33	 -33.99141	 -1.25449	  16.45136	  16.94436
 34	 -34.6992	 -1.08781	  17.49328	  17.98585
 34	 -34.6992	 -1.08781	  17.49328	  17.98585
 33	 -33.99141	 -1.25449	  16.45136	  16.94436
 35	 -33.86401	 -1.12481	  17.26198	  17.75465
 36	 -35.91203	 -1.13238	  17.21467	  17.70736
 37	 -34.99185	 -1.21017	  16.72841	  17.2213
 38	 -35.46407	 -1.02316	  17.89744	  18.38984
 38	 -35.46407	 -1.02316	  17.89744	  18.38984
 37	 -34.99185	 -1.21017	  16.72841	  17.2213
 39	 -34.6992	 -1.08781	  17.49328	  17.98585
 40	 -36.70647	 -1.02315	  17.89748	  18.38987
 41	 -35.91203	 -1.13238	  17.21467	  17.70736
 42	 -36.11701	 -0.93339	  18.45864	  18.9508
 42	 -36.11701	 -0.93339	  18.45864	  18.9508
 41	 -35.91203	 -1.13238	  17.21467	  17.70736
 43	 -35.46407	 -1.02316	  17.89744	  18.38984
 44	 -36.70647	 -1.02315	  17.89748	  18.38987
 45	 -36.11701	 -0.93339	  18.45864	  18.9508
 46	 -37.32964	 -0.8845	  18.76423	  19.25627
 46	 -37.32964	 -0.8845	  18.76423	  19.25627
 45	 -36.11701	 -0.93339	  18.45864	  18.9508
 47	 -36.64662	 -0.81555	  19.19526	  19.68712
 48	  25.12196	  7.99544	  74.27399	  74.7428
 49	 -30.96425	 -1.16651	  17.00136	  17.49413
 50	  25.12196	  7.72127	  74.29102	  74.7598
 50	  25.12196	  7.72127	  74.29102	  74.7598
 49	 -30.96425	 -1.16651	  17.00136	  17.49413
 51	 -30.96425	 -1.44068	  17.01838	  17.51114
 52	 -73.61075	  9.42696	  83.22272	  83.68777
 53	 -37.32964	 -0.8845	  18.76423	  19.25627
 54	 -72.85594	  9.47323	  83.51199	  83.97691
 54	 -72.85594	  9.47323	  83.51199	  83.97691
 53	 -37.32964	 -0.8845	  18.76423	  19.25627
 55	 -36.64662	 -0.81555	  19.19526	  19.68712
 56	  27.54655	  9.15175	  81.50224	  81.96802
 57	  27.0136	  9.35567	  82.77703	  83.24227
 58	  26.7617	  9.11975	  81.30223	  81.7681
 58	  26.7617	  9.11975	  81.30223	  81.7681
 57	  27.0136	  9.35567	  82.77703	  83.24227
 59	  26.29276	  9.29806	  82.41684	  82.88223
 60	  25.12196	  7.99544	  74.27399	  74.7428
 61	  25.9102	  8.13428	  75.1419	  75.61034
 62	  24.67924	  8.10447	  74.95554	  75.42405
 62	  24.67924	  8.10447	  74.95554	  75.42405
 61	  25.9102	  8.13428	  75.1419	  75.61034
 63	  25.37143	  8.23173	  75.75106	  76.21924
 64	 -73.61075	  9.15278	  83.23974	  83.70479
 65	 -37.32964	 -1.15867	  18.78125	  19.27328
 66	 -73.61075	  9.42696	  83.22272	  83.68777
 66	 -73.61075	  9.42696	  83.22272	  83.68777
 65	 -37.32964	 -1.15867	  18.78125	  19.27328
 67	 -37.32964	 -0.8845	  18.76423	  19.25627
 68	  25.9102	  8.13428	  75.1419	  75.61034
 69	  26.70375	  8.31136	  76.24889	  76.71686
 70	  25.37143	  8.23173	  75.75106	  76.21924
 70	  25.37143	  8.23173	  75.75106	  76.21924
 69	  26.70375	  8.31136	  76.24889	  76.71686
 71	  26.06101	  8.39026	  76.74205	  77.20982
 72	  26.70375	  8.31136	  76.24889	  76.71686
 73	  27.32354	  8.50483	  77.45827	  77.92574
 74	  26.06101	  8.39026	  76.74205	  77.20982
 74	  26.06101	  8.39026	  76.74205	  77.20982
 73	  27.32354	  8.50483	  77.45827	  77.92574
 75	  26.59982	  8.56221	  77.81694	  78.28426
 76	  27.76812	  8.93587	  80.1528	  80.61913
 77	  27.54655	  9.15175	  81.50224	  81.96802
 78	  26.96134	  8.93838	  80.16845	  80.63478
 78	  26.96134	  8.93838	  80.16845	  80.63478
 77	  27.54655	  9.15175	  81.50224	  81.96802
 79	  26.7617	  9.11975	  81.30223	  81.7681
 80	 -38.35255	  28.31775	  201.31192	  201.72754
 81	 -38.95374	  28.22644	  200.74112	  201.15698
 82	  27.0136	  9.35567	  82.77703	  83.24227
 82	  27.0136	  9.35567	  82.77703	  83.24227
 81	 -38.95374	  28.22644	  200.74112	  201.15698
 83	  26.29276	  9.29806	  82.41684	  82.88223
 84	 -30.96425	 -1.44068	  17.01838	  17.51114
 85	 -30.96425	 -1.16651	  17.00136	  17.49413
 86	 -31.93206	 -1.50885	  16.59222	  17.08517
 86	 -31.93206	 -1.50885	  16.59222	  17.08517
 85	 -30.96425	 -1.16651	  17.00136	  17.49413
 87	 -31.93206	 -1.23468	  16.5752	  17.06816
 87	 -31.93206	 -1.23468	  16.5752	  17.06816
 88	 -32.95631	 -1.5375	  16.4131	  16.90613
 86	 -31.93206	 -1.50885	  16.59222	  17.08517
 89	 -32.95631	 -1.26333	  16.39609	  16.88912
 88	 -32.95631	 -1.5375	  16.4131	  16.90613
 87	 -31.93206	 -1.23468	  16.5752	  17.06816
 89	 -32.95631	 -1.26333	  16.39609	  16.88912
 90	 -33.99141	 -1.52866	  16.46837	  16.96137
 88	 -32.95631	 -1.5375	  16.4131	  16.90613
 91	 -33.99141	 -1.25449	  16.45136	  16.94436
 90	 -33.99141	 -1.52866	  16.46837	  16.96137
 89	 -32.95631	 -1.26333	  16.39609	  16.88912
 91	 -33.99141	 -1.25449	  16.45136	  16.94436
 92	 -34.99185	 -1.48434	  16.74543	  17.23831
 90	 -33.99141	 -1.52866	  16.46837	  16.96137
 93	 -34.99185	 -1.21017	  16.72841	  17.2213
 92	 -34.99185	 -1.48434	  16.74543	  17.23831
 91	 -33.99141	 -1.25449	  16.45136	  16.94436
 93	 -34.99185	 -1.21017	  16.72841	  17.2213
 94	 -35.91203	 -1.40656	  17.23169	  17.72437
 92	 -34.99185	 -1.48434	  16.74543	  17.23831
 95	 -35.91203	 -1.13238	  17.21467	  17.70736
 94	 -35.91203	 -1.40656	  17.23169	  17.72437
 93	 -34.99185	 -1.21017	  16.72841	  17.2213
 95	 -35.91203	 -1.13238	  17.21467	  17.70736
 96	 -36.70647	 -1.29733	  17.91449	  18.40688
 94	 -35.91203	 -1.40656	  17.23169	  17.72437
 97	 -36.70647	 -1.02315	  17.89748	  18.38987
 96	 -36.70647	 -1.29733	  17.91449	  18.40688
 95	 -35.91203	 -1.13238	  17.21467	  17.70736
 97	 -36.70647	 -1.02315	  17.89748	  18.38987
 98	 -37.32964	 -1.15867	  18.78125	  19.27328
 96	 -36.70647	 -1.29733	  17.91449	  18.40688
 99	 -37.32964	 -0.8845	  18.76423	  19.25627
 98	 -37.32964	 -1.15867	  18.78125	  19.27328
 97	 -36.70647	 -1.02315	  17.89748	  18.38987
 100	  27.32354	  8.50483	  77.45827	  77.92574
 101	  27.68894	  8.71521	  78.77341	  79.24032
 102	  26.59982	  8.56221	  77.81694	  78.28426
 102	  26.59982	  8.56221	  77.81694	  78.28426
 101	  27.68894	  8.71521	  78.77341	  79.24032
 103	  26.90812	  8.74746	  78.97499	  79.44182
 104	  27.68894	  8.71521	  78.77341	  79.24032
 105	  27.76812	  8.93587	  80.1528	  80.61913
 106	  26.90812	  8.74746	  78.97499	  79.44182
 106	  26.90812	  8.74746	  78.97499	  79.44182
 105	  27.76812	  8.93587	  80.1528	  80.61913
 107	  26.96134	  8.93838	  80.16845	  80.63478
 108	 -38.35255	  28.31775	  201.31192	  201.72754
 109	  27.0136	  9.35567	  82.77703	  83.24227
 110	 -38.35255	  28.04358	  201.32892	  201.74454
 110	 -38.35255	  28.04358	  201.32892	  201.74454
 109	  27.0136	  9.35567	  82.77703	  83.24227
 111	  27.0136	  9.0815	  82.79405	  83.25928
