 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 0	 -1.26689	 -4.1269	 -1.74614	 -1.54602
 1	 -1.26892	 -3.84065	 -1.73626	 -1.53614
 2	 -1.24931	 -3.84025	 -1.74602	 -1.54591
 0	 -1.26689	 -4.1269	 -1.74614	 -1.54602
 2	 -1.24931	 -3.84025	 -1.74602	 -1.54591
 3	 -1.24735	 -4.11833	 -1.75563	 -1.55551
 4	 -1.26281	 -4.39768	 -1.77428	 -1.57416
 0	 -1.26689	 -4.1269	 -1.74614	 -1.54602
 3	 -1.24735	 -4.11833	 -1.75563	 -1.55551
 4	 -1.26281	 -4.39768	 -1.77428	 -1.57416
 3	 -1.24735	 -4.11833	 -1.75563	 -1.55551
 5	 -1.24338	 -4.38139	 -1.78296	 -1.58284
 6	 -1.25707	 -4.6314	 -1.81773	 -1.61761
 4	 -1.26281	 -4.39768	 -1.77428	 -1.57416
 5	 -1.24338	 -4.38139	 -1.78296	 -1.58284
 6	 -1.25707	 -4.6314	 -1.81773	 -1.61761
 5	 -1.24338	 -4.38139	 -1.78296	 -1.58284
 7	 -1.2378	 -4.6083	 -1.82515	 -1.62502
 8	 -1.24999	 -4.82253	 -1.87391	 -1.67379
 6	 -1.25707	 -4.6314	 -1.81773	 -1.61761
 7	 -1.2378	 -4.6083	 -1.82515	 -1.62502
 8	 -1.24999	 -4.82253	 -1.87391	 -1.67379
 7	 -1.2378	 -4.6083	 -1.82515	 -1.62502
 9	 -1.23093	 -4.79392	 -1.87971	 -1.67958
 10	 -1.24188	 -4.96551	 -1.94025	 -1.74012
 8	 -1.24999	 -4.82253	 -1.87391	 -1.67379
 9	 -1.23093	 -4.79392	 -1.87971	 -1.67958
 10	 -1.24188	 -4.96551	 -1.94025	 -1.74012
 9	 -1.23093	 -4.79392	 -1.87971	 -1.67958
 11	 -1.22306	 -4.9328	 -1.94414	 -1.74401
 12	 -1.23307	 -5.05477	 -2.01415	 -1.81402
 10	 -1.24188	 -4.96551	 -1.94025	 -1.74012
 11	 -1.22306	 -4.9328	 -1.94414	 -1.74401
 12	 -1.23307	 -5.05477	 -2.01415	 -1.81402
 11	 -1.22306	 -4.9328	 -1.94414	 -1.74401
 13	 -1.2145	 -5.01948	 -2.01591	 -1.81578
 14	 -1.22387	 -5.08474	 -2.09303	 -1.89289
 12	 -1.23307	 -5.05477	 -2.01415	 -1.81402
 13	 -1.2145	 -5.01948	 -2.01591	 -1.81578
 14	 -1.22387	 -5.08474	 -2.09303	 -1.89289
 13	 -1.2145	 -5.01948	 -2.01591	 -1.81578
 15	 -1.20556	 -5.04858	 -2.09249	 -1.89236
 16	 -1.21458	 -5.04986	 -2.17433	 -1.97419
 14	 -1.22387	 -5.08474	 -2.09303	 -1.89289
 15	 -1.20556	 -5.04858	 -2.09249	 -1.89236
 16	 -1.21458	 -5.04986	 -2.17433	 -1.97419
 15	 -1.20556	 -5.04858	 -2.09249	 -1.89236
 17	 -1.19654	 -5.01469	 -2.17147	 -1.97134
 18	 -1.206	 -4.95071	 -2.25124	 -2.0511
 16	 -1.21458	 -5.04986	 -2.17433	 -1.97419
 17	 -1.19654	 -5.01469	 -2.17147	 -1.97134
 18	 -1.206	 -4.95071	 -2.25124	 -2.0511
 17	 -1.19654	 -5.01469	 -2.17147	 -1.97134
 19	 -1.18821	 -4.91836	 -2.24619	 -2.04605
 20	 -1.1988	 -4.79766	 -2.31763	 -2.11749
 21	 -1.206	 -4.95071	 -2.25124	 -2.0511
 22	 -1.18821	 -4.91836	 -2.24619	 -2.04605
 20	 -1.1988	 -4.79766	 -2.31763	 -2.11749
 22	 -1.18821	 -4.91836	 -2.24619	 -2.04605
 23	 -1.18122	 -4.76978	 -2.31065	 -2.11051
 24	 -1.19314	 -4.5998	 -2.37193	 -2.17178
 20	 -1.1988	 -4.79766	 -2.31763	 -2.11749
 23	 -1.18122	 -4.76978	 -2.31065	 -2.11051
 24	 -1.19314	 -4.5998	 -2.37193	 -2.17178
 23	 -1.18122	 -4.76978	 -2.31065	 -2.11051
 25	 -1.17572	 -4.57763	 -2.36338	 -2.16324
 26	 -1.18916	 -4.3662	 -2.41256	 -2.21241
 24	 -1.19314	 -4.5998	 -2.37193	 -2.17178
 25	 -1.17572	 -4.57763	 -2.36338	 -2.16324
 26	 -1.18916	 -4.3662	 -2.41256	 -2.21241
 25	 -1.17572	 -4.57763	 -2.36338	 -2.16324
 27	 -1.17185	 -4.35073	 -2.40284	 -2.2027
 28	 -1.18703	 -4.10597	 -2.43793	 -2.23778
 26	 -1.18916	 -4.3662	 -2.41256	 -2.21241
 27	 -1.17185	 -4.35073	 -2.40284	 -2.2027
 28	 -1.18703	 -4.10597	 -2.43793	 -2.23778
 27	 -1.17185	 -4.35073	 -2.40284	 -2.2027
 29	 -1.16979	 -4.09801	 -2.42748	 -2.22733
 30	 -1.1869	 -3.82822	 -2.44646	 -2.24631
 28	 -1.18703	 -4.10597	 -2.43793	 -2.23778
 29	 -1.16979	 -4.09801	 -2.42748	 -2.22733
 30	 -1.1869	 -3.82822	 -2.44646	 -2.24631
 29	 -1.16979	 -4.09801	 -2.42748	 -2.22733
 31	 -1.16966	 -3.82834	 -2.43577	 -2.23562
 32	 -1.18893	 -3.54198	 -2.43658	 -2.23643
 30	 -1.1869	 -3.82822	 -2.44646	 -2.24631
 31	 -1.16966	 -3.82834	 -2.43577	 -2.23562
 32	 -1.18893	 -3.54198	 -2.43658	 -2.23643
 31	 -1.16966	 -3.82834	 -2.43577	 -2.23562
 33	 -1.17163	 -3.55026	 -2.42616	 -2.22601
 34	 -1.19301	 -3.27119	 -2.40844	 -2.20829
 32	 -1.18893	 -3.54198	 -2.43658	 -2.23643
 33	 -1.17163	 -3.55026	 -2.42616	 -2.22601
 34	 -1.19301	 -3.27119	 -2.40844	 -2.20829
 33	 -1.17163	 -3.55026	 -2.42616	 -2.22601
 35	 -1.17559	 -3.2872	 -2.39883	 -2.19868
 36	 -1.19875	 -3.03748	 -2.36499	 -2.16484
 34	 -1.19301	 -3.27119	 -2.40844	 -2.20829
 35	 -1.17559	 -3.2872	 -2.39883	 -2.19868
 36	 -1.19875	 -3.03748	 -2.36499	 -2.16484
 35	 -1.17559	 -3.2872	 -2.39883	 -2.19868
 37	 -1.18117	 -3.06029	 -2.35664	 -2.1565
 38	 -1.20583	 -2.84635	 -2.30881	 -2.10866
 36	 -1.19875	 -3.03748	 -2.36499	 -2.16484
 37	 -1.18117	 -3.06029	 -2.35664	 -2.1565
 38	 -1.20583	 -2.84635	 -2.30881	 -2.10866
 37	 -1.18117	 -3.06029	 -2.35664	 -2.1565
 39	 -1.18804	 -2.87467	 -2.30208	 -2.10194
 40	 -1.21394	 -2.70336	 -2.24248	 -2.04233
 38	 -1.20583	 -2.84635	 -2.30881	 -2.10866
 39	 -1.18804	 -2.87467	 -2.30208	 -2.10194
 40	 -1.21394	 -2.70336	 -2.24248	 -2.04233
 39	 -1.18804	 -2.87467	 -2.30208	 -2.10194
 41	 -1.19591	 -2.73579	 -2.23765	 -2.03751
 42	 -1.22275	 -2.6141	 -2.16858	 -1.96844
 40	 -1.21394	 -2.70336	 -2.24248	 -2.04233
 41	 -1.19591	 -2.73579	 -2.23765	 -2.03751
 42	 -1.22275	 -2.6141	 -2.16858	 -1.96844
