 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 0	 -2391.27539	 -3216.35229	 -1197.79919	 -1197.79919
 1	  1689.65454	 -3141.19751	 -1658.31824	 -1658.31824
 2	 -2391.25952	  3578.49658	 -1020.31641	 -1020.31641
 2	 -2391.25952	  3578.49658	 -1020.31641	 -1020.31641
 1	  1689.65454	 -3141.19751	 -1658.31824	 -1658.31824
 3	  1689.67041	  3653.65137	 -1480.83545	 -1480.83545
 16	 -1689.67041	 -3653.64868	  1480.83557	  1480.83557
 17	 -2391.27539	 -3216.35229	 -1197.79919	 -1197.79919
 18	 -1689.65454	  3141.2002	  1658.31836	  1658.31836
 18	 -1689.65454	  3141.2002	  1658.31836	  1658.31836
 17	 -2391.27539	 -3216.35229	 -1197.79919	 -1197.79919
 19	 -2391.25952	  3578.49658	 -1020.31641	 -1020.31641
 12	  1689.65454	 -3141.19751	 -1658.31824	 -1658.31824
 13	  2391.25952	 -3578.4939	  1020.31647	  1020.31647
 14	  1689.67041	  3653.65137	 -1480.83545	 -1480.83545
 14	  1689.67041	  3653.65137	 -1480.83545	 -1480.83545
 13	  2391.25952	 -3578.4939	  1020.31647	  1020.31647
 15	  2391.27539	  3216.35498	  1197.79932	  1197.79932
 8	 -1689.65454	  3141.2002	  1658.31836	  1658.31836
 9	  2391.27539	  3216.35498	  1197.79932	  1197.79932
 10	 -1689.67041	 -3653.64868	  1480.83557	  1480.83557
 10	 -1689.67041	 -3653.64868	  1480.83557	  1480.83557
 9	  2391.27539	  3216.35498	  1197.79932	  1197.79932
 11	  2391.25952	 -3578.4939	  1020.31647	  1020.31647
 4	 -2391.25952	  3578.49658	 -1020.31641	 -1020.31641
 5	  1689.67041	  3653.65137	 -1480.83545	 -1480.83545
 6	 -1689.65454	  3141.2002	  1658.31836	  1658.31836
 6	 -1689.65454	  3141.2002	  1658.31836	  1658.31836
 5	  1689.67041	  3653.65137	 -1480.83545	 -1480.83545
 7	  2391.27539	  3216.35498	  1197.79932	  1197.79932
