 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 0	  1153.19763	 -15.50503	 -3238.20557	  3258.20557
 1	  1165.42004	 -14.13523	 -3245.33813	  3265.33813
 2	  1153.38635	 -3.71774	 -3236.87183	  3256.87183
 3	  1176.57056	 -17.00705	 -3249.95752	  3269.95752
 2	  1153.38635	 -3.71774	 -3236.87183	  3256.87183
 1	  1165.42004	 -14.13523	 -3245.33813	  3265.33813
 4	  1191.11133	 -10.67211	 -3242.97241	  3262.97241
 3	  1176.57056	 -17.00705	 -3249.95752	  3269.95752
 5	  1189.28125	 -21.57543	 -3245.38916	  3265.38916
 6	  1157.5647	  7.82813	 -3223.37964	  3243.37964
 2	  1153.38635	 -3.71774	 -3236.87183	  3256.87183
 3	  1176.57056	 -17.00705	 -3249.95752	  3269.95752
 6	  1157.5647	  7.82813	 -3223.37964	  3243.37964
 3	  1176.57056	 -17.00705	 -3249.95752	  3269.95752
 4	  1191.11133	 -10.67211	 -3242.97241	  3262.97241
 6	  1157.5647	  7.82813	 -3223.37964	  3243.37964
 7	  1152.22144	 -0.28012	 -3227.19629	  3247.19629
 2	  1153.38635	 -3.71774	 -3236.87183	  3256.87183
 6	  1157.5647	  7.82813	 -3223.37964	  3243.37964
 4	  1191.11133	 -10.67211	 -3242.97241	  3262.97241
 8	  1187.59363	 -3.80429	 -3228.28198	  3248.28198
 8	  1187.59363	 -3.80429	 -3228.28198	  3248.28198
 9	  1164.2251	  2.80991	 -3218.11304	  3238.11304
 6	  1157.5647	  7.82813	 -3223.37964	  3243.37964
 10	  1164.2251	  2.80991	 -3218.11304	  3238.11304
 11	  1152.22144	 -0.28012	 -3227.19629	  3247.19629
 12	  1157.5647	  7.82813	 -3223.37964	  3243.37964
 13	  1153.38635	 -3.71774	 -3236.87183	  3256.87183
 11	  1152.22144	 -0.28012	 -3227.19629	  3247.19629
 14	  1153.19763	 -15.50503	 -3238.20557	  3258.20557
 15	  1170.62939	 -27.92805	 -3221.4895	  3241.4895
 11	  1152.22144	 -0.28012	 -3227.19629	  3247.19629
 10	  1164.2251	  2.80991	 -3218.11304	  3238.11304
 15	  1170.62939	 -27.92805	 -3221.4895	  3241.4895
 14	  1153.19763	 -15.50503	 -3238.20557	  3258.20557
 11	  1152.22144	 -0.28012	 -3227.19629	  3247.19629
 15	  1170.62939	 -27.92805	 -3221.4895	  3241.4895
 10	  1164.2251	  2.80991	 -3218.11304	  3238.11304
 16	  1187.59363	 -3.80429	 -3228.28198	  3248.28198
 14	  1153.19763	 -15.50503	 -3238.20557	  3258.20557
 15	  1170.62939	 -27.92805	 -3221.4895	  3241.4895
 17	  1182.06677	 -39.50667	 -3242.2561	  3262.2561
 18	  1165.42004	 -14.13523	 -3245.33813	  3265.33813
 14	  1153.19763	 -15.50503	 -3238.20557	  3258.20557
 17	  1182.06677	 -39.50667	 -3242.2561	  3262.2561
 17	  1182.06677	 -39.50667	 -3242.2561	  3262.2561
 19	  1176.57056	 -17.00705	 -3249.95752	  3269.95752
 18	  1165.42004	 -14.13523	 -3245.33813	  3265.33813
 17	  1182.06677	 -39.50667	 -3242.2561	  3262.2561
 20	  1189.28125	 -21.57543	 -3245.38916	  3265.38916
 19	  1176.57056	 -17.00705	 -3249.95752	  3269.95752
 15	  1170.62939	 -27.92805	 -3221.4895	  3241.4895
 16	  1187.59363	 -3.80429	 -3228.28198	  3248.28198
 21	  1194.56567	 -25.8395	 -3232.61719	  3252.61719
 17	  1182.06677	 -39.50667	 -3242.2561	  3262.2561
 15	  1170.62939	 -27.92805	 -3221.4895	  3241.4895
 21	  1194.56567	 -25.8395	 -3232.61719	  3252.61719
 17	  1182.06677	 -39.50667	 -3242.2561	  3262.2561
 21	  1194.56567	 -25.8395	 -3232.61719	  3252.61719
 20	  1189.28125	 -21.57543	 -3245.38916	  3265.38916
 21	  1194.56567	 -25.8395	 -3232.61719	  3252.61719
 16	  1187.59363	 -3.80429	 -3228.28198	  3248.28198
 22	  1191.11133	 -10.67211	 -3242.97241	  3262.97241
 21	  1194.56567	 -25.8395	 -3232.61719	  3252.61719
 22	  1191.11133	 -10.67211	 -3242.97241	  3262.97241
 20	  1189.28125	 -21.57543	 -3245.38916	  3265.38916
