 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	gl_Position.w
 0	  27079.17578	 -8992.12109	 -73763.03906	73783.03906
 2	  49344.14844	 -14839.71191	 -107506.53906	107526.53906
 3	  49344.14844	 -14843.93457	 -107506.375	107526.375
 0	  27079.17578	 -8992.12109	 -73763.03906	73783.03906
 3	  49344.14844	 -14843.93457	 -107506.375	107526.375
 1	  27079.17578	 -8996.34375	 -73762.875	73782.875
 4	 -40032.16797	 -14359.29785	 -104734.32031	104754.32031
 5	 -40032.16797	 -14363.52051	 -104734.15625	104754.15625
 7	 -17767.19531	 -20211.11133	 -138477.65625	138497.65625
 4	 -40032.16797	 -14359.29785	 -104734.32031	104754.32031
 7	 -17767.19531	 -20211.11133	 -138477.65625	138497.65625
 6	 -17767.19531	 -20206.88672	 -138477.8125	138497.8125
 0	  27079.17578	 -8992.12109	 -73763.03906	73783.03906
 1	  27079.17578	 -8996.34375	 -73762.875	73782.875
 5	 -40032.16797	 -14363.52051	 -104734.15625	104754.15625
 0	  27079.17578	 -8992.12109	 -73763.03906	73783.03906
 5	 -40032.16797	 -14363.52051	 -104734.15625	104754.15625
 4	 -40032.16797	 -14359.29785	 -104734.32031	104754.32031
 2	  49344.14844	 -14839.71191	 -107506.53906	107526.53906
 6	 -17767.19531	 -20206.88672	 -138477.8125	138497.8125
 7	 -17767.19531	 -20211.11133	 -138477.65625	138497.65625
 2	  49344.14844	 -14839.71191	 -107506.53906	107526.53906
 7	 -17767.19531	 -20211.11133	 -138477.65625	138497.65625
 3	  49344.14844	 -14843.93457	 -107506.375	107526.375
 0	  27079.17578	 -8992.12109	 -73763.03906	73783.03906
 4	 -40032.16797	 -14359.29785	 -104734.32031	104754.32031
 6	 -17767.19531	 -20206.88672	 -138477.8125	138497.8125
 0	  27079.17578	 -8992.12109	 -73763.03906	73783.03906
 6	 -17767.19531	 -20206.88672	 -138477.8125	138497.8125
 2	  49344.14844	 -14839.71191	 -107506.53906	107526.53906
 1	  27079.17578	 -8996.34375	 -73762.875	73782.875
 3	  49344.14844	 -14843.93457	 -107506.375	107526.375
 7	 -17767.19531	 -20211.11133	 -138477.65625	138497.65625
 1	  27079.17578	 -8996.34375	 -73762.875	73782.875
 7	 -17767.19531	 -20211.11133	 -138477.65625	138497.65625
 5	 -40032.16797	 -14363.52051	 -104734.15625	104754.15625
