 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	gl_Position.w
 0	 -5039.07324	 -13718.26563	 -43569.51953	43589.51953
 2	 -4422.28467	 -13880.25684	 -44504.28906	44524.28906
 3	 -4422.28467	 -16716.55469	 -44394.78906	44414.78906
 0	 -5039.07324	 -13718.26563	 -43569.51953	43589.51953
 3	 -4422.28467	 -16716.55469	 -44394.78906	44414.78906
 1	 -5039.07324	 -16554.5625	 -43460.01953	43480.01953
 4	 -6156.11426	 -13807.60059	 -44085.02344	44105.02344
 5	 -6156.11426	 -16643.89844	 -43975.52344	43995.52344
 7	 -5539.32568	 -16805.88867	 -44910.29297	44930.29297
 4	 -6156.11426	 -13807.60059	 -44085.02344	44105.02344
 7	 -5539.32568	 -16805.88867	 -44910.29297	44930.29297
 6	 -5539.32568	 -13969.5918	 -45019.79297	45039.79297
 0	 -5039.07324	 -13718.26563	 -43569.51953	43589.51953
 1	 -5039.07324	 -16554.5625	 -43460.01953	43480.01953
 5	 -6156.11426	 -16643.89844	 -43975.52344	43995.52344
 0	 -5039.07324	 -13718.26563	 -43569.51953	43589.51953
 5	 -6156.11426	 -16643.89844	 -43975.52344	43995.52344
 4	 -6156.11426	 -13807.60059	 -44085.02344	44105.02344
 2	 -4422.28467	 -13880.25684	 -44504.28906	44524.28906
 6	 -5539.32568	 -13969.5918	 -45019.79297	45039.79297
 7	 -5539.32568	 -16805.88867	 -44910.29297	44930.29297
 2	 -4422.28467	 -13880.25684	 -44504.28906	44524.28906
 7	 -5539.32568	 -16805.88867	 -44910.29297	44930.29297
 3	 -4422.28467	 -16716.55469	 -44394.78906	44414.78906
 0	 -5039.07324	 -13718.26563	 -43569.51953	43589.51953
 4	 -6156.11426	 -13807.60059	 -44085.02344	44105.02344
 6	 -5539.32568	 -13969.5918	 -45019.79297	45039.79297
 0	 -5039.07324	 -13718.26563	 -43569.51953	43589.51953
 6	 -5539.32568	 -13969.5918	 -45019.79297	45039.79297
 2	 -4422.28467	 -13880.25684	 -44504.28906	44524.28906
 1	 -5039.07324	 -16554.5625	 -43460.01953	43480.01953
 3	 -4422.28467	 -16716.55469	 -44394.78906	44414.78906
 7	 -5539.32568	 -16805.88867	 -44910.29297	44930.29297
 1	 -5039.07324	 -16554.5625	 -43460.01953	43480.01953
 7	 -5539.32568	 -16805.88867	 -44910.29297	44930.29297
 5	 -6156.11426	 -16643.89844	 -43975.52344	43995.52344
