 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 263	 -24.70232	  20.44845	  62.33338	  63.39015
 264	 -24.35982	  21.99056	  61.57496	  62.63705
 265	 -24.24498	  22.21976	  61.83298	  62.89326
 1139	 -82.36823	  26.6989	  38.5433	  39.76723
 1140	 -80.64918	  28.60881	  38.0685	  39.29576
 1141	 -70.16074	  11.13463	  32.38186	  33.64907
 1127	 -83.95793	  34.19643	  39.99651	  41.21022
 1140	 -80.64918	  28.60881	  38.0685	  39.29576
 1139	 -82.36823	  26.6989	  38.5433	  39.76723
 1139	 -82.36823	  26.6989	  38.5433	  39.76723
 1121	 -87.21236	  31.9341	  39.83265	  41.04751
 1127	 -83.95793	  34.19643	  39.99651	  41.21022
 1127	 -83.95793	  34.19643	  39.99651	  41.21022
 1121	 -87.21236	  31.9341	  39.83265	  41.04751
 1120	 -88.13551	  36.79625	  40.70129	  41.91004
 1127	 -83.95793	  34.19643	  39.99651	  41.21022
 1120	 -88.13551	  36.79625	  40.70129	  41.91004
 1128	 -84.71796	  39.2364	  39.74844	  40.96389
 1120	 -88.13551	  36.79625	  40.70129	  41.91004
 1129	 -86.88359	  53.28783	  38.04961	  39.27699
 1128	 -84.71796	  39.2364	  39.74844	  40.96389
 1118	 -91.73776	  55.59509	  39.59106	  40.80762
 1129	 -86.88359	  53.28783	  38.04961	  39.27699
 1120	 -88.13551	  36.79625	  40.70129	  41.91004
 1119	 -90.89166	  35.7902	  39.49858	  40.71579
 1118	 -91.73776	  55.59509	  39.59106	  40.80762
 1120	 -88.13551	  36.79625	  40.70129	  41.91004
 1117	 -95.81029	  57.09712	  39.74775	  40.9632
 1118	 -91.73776	  55.59509	  39.59106	  40.80762
 1119	 -90.89166	  35.7902	  39.49858	  40.71579
 1121	 -87.21236	  31.9341	  39.83265	  41.04751
 1122	 -90.06574	  32.2168	  38.41856	  39.64336
 1120	 -88.13551	  36.79625	  40.70129	  41.91004
 1120	 -88.13551	  36.79625	  40.70129	  41.91004
 1122	 -90.06574	  32.2168	  38.41856	  39.64336
 1119	 -90.89166	  35.7902	  39.49858	  40.71579
 1115	 -83.26376	  52.39482	  15.69937	  17.0838
 1114	 -82.80664	  60.43901	  19.63272	  20.98952
 1068	 -85.50104	  62.69802	  18.16888	  19.53596
 1113	 -80.63718	  54.51874	  18.02295	  19.39105
 1114	 -82.80664	  60.43901	  19.63272	  20.98952
 1115	 -83.26376	  52.39482	  15.69937	  17.0838
 1115	 -83.26376	  52.39482	  15.69937	  17.0838
 1108	 -78.5416	  42.98804	  16.28007	  17.66042
 1113	 -80.63718	  54.51874	  18.02295	  19.39105
 1109	 -81.11735	  40.93068	  12.46454	  13.8717
 1108	 -78.5416	  42.98804	  16.28007	  17.66042
 1115	 -83.26376	  52.39482	  15.69937	  17.0838
 1108	 -78.5416	  42.98804	  16.28007	  17.66042
 1109	 -81.11735	  40.93068	  12.46454	  13.8717
 1089	 -75.13493	  25.30632	  10.65622	  12.07609
 1089	 -75.13493	  25.30632	  10.65622	  12.07609
 1109	 -81.11735	  40.93068	  12.46454	  13.8717
 1107	 -78.23352	  22.61034	  10.17188	  11.59515
 1055	 -91.34816	  61.61709	  20.90773	  22.25556
 1054	 -90.26463	  67.99151	  22.87991	  24.21389
 1056	 -93.715	  68.82475	  23.63958	  24.96822
