 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 0	 -4.0096	  23.94336	  48.17018	  48.65562
 1	 -3.20668	  23.90276	  48.46078	  48.94613
 2	 -3.63489	  23.97351	  48.82653	  49.31177
 3	 -3.71567	  24.21201	  47.46622	  47.95187
 4	 -3.62694	  23.80573	  47.44915	  47.9348
 5	 -2.99849	  24.01916	  48.14946	  48.6349
 5	 -2.99849	  24.01916	  48.14946	  48.6349
 4	 -3.62694	  23.80573	  47.44915	  47.9348
 6	 -2.99837	  23.61588	  48.1305	  48.61595
 7	 -2.99849	  24.01916	  48.14946	  48.6349
 8	 -2.99837	  23.61588	  48.1305	  48.61595
 9	 -3.20668	  23.90276	  48.46078	  48.94613
 9	 -3.20668	  23.90276	  48.46078	  48.94613
 8	 -2.99837	  23.61588	  48.1305	  48.61595
 10	 -3.20655	  23.49949	  48.44183	  48.92718
 11	 -4.53526	  23.22908	  47.04264	  47.52842
 12	 -3.62694	  23.80573	  47.44915	  47.9348
 13	 -4.62399	  23.63538	  47.05972	  47.54549
 13	 -4.62399	  23.63538	  47.05972	  47.54549
 12	 -3.62694	  23.80573	  47.44915	  47.9348
 14	 -3.71567	  24.21201	  47.46622	  47.95187
 15	 -5.47877	  21.87166	  47.09085	  47.57661
 16	 -4.53526	  23.22908	  47.04264	  47.52842
 17	 -5.5675	  22.27796	  47.10793	  47.59368
 17	 -5.5675	  22.27796	  47.10793	  47.59368
 16	 -4.53526	  23.22908	  47.04264	  47.52842
 18	 -4.62399	  23.63538	  47.05972	  47.54549
 19	 -5.4897	  22.48872	  47.93948	  48.42498
 20	 -5.69409	  22.09554	  48.21376	  48.69918
 21	 -5.33962	  22.08171	  47.93273	  48.41824
 21	 -5.33962	  22.08171	  47.93273	  48.41824
 20	 -5.69409	  22.09554	  48.21376	  48.69918
 22	 -5.60537	  21.68924	  48.19669	  48.68211
 23	 -3.20668	  23.90276	  48.46078	  48.94613
 24	 -3.20655	  23.49949	  48.44183	  48.92718
 25	 -2.89543	  23.93618	  48.61532	  49.10062
 25	 -2.89543	  23.93618	  48.61532	  49.10062
 24	 -3.20655	  23.49949	  48.44183	  48.92718
 26	 -2.7604	  23.53675	  48.63548	  49.12077
 27	 -4.80754	  23.40491	  48.11738	  48.60283
 28	 -5.08	  23.16264	  47.93549	  48.421
 29	 -4.84781	  23.47497	  47.74596	  48.23152
 30	 -5.4897	  22.48872	  47.93948	  48.42498
 31	 -5.33962	  22.08171	  47.93273	  48.41824
 32	 -5.5675	  22.27796	  47.10793	  47.59368
 32	 -5.5675	  22.27796	  47.10793	  47.59368
 31	 -5.33962	  22.08171	  47.93273	  48.41824
 33	 -5.47877	  21.87166	  47.09085	  47.57661
 34	 -2.7604	  23.53675	  48.63548	  49.12077
 35	 -3.20655	  23.49949	  48.44183	  48.92718
 36	 -3.14701	  23.46084	  48.88049	  49.36572
 36	 -3.14701	  23.46084	  48.88049	  49.36572
 35	 -3.20655	  23.49949	  48.44183	  48.92718
 37	 -3.54617	  23.56721	  48.80946	  49.2947
 38	 -3.54617	  23.56721	  48.80946	  49.2947
 39	 -3.20655	  23.49949	  48.44183	  48.92718
 40	 -4.00947	  23.54009	  48.15122	  48.63667
 41	 -4.80741	  23.00165	  48.09842	  48.58388
 42	 -3.88764	  23.2791	  48.81341	  49.29865
 43	 -4.00947	  23.54009	  48.15122	  48.63667
 43	 -4.00947	  23.54009	  48.15122	  48.63667
 42	 -3.88764	  23.2791	  48.81341	  49.29865
 44	 -3.54617	  23.56721	  48.80946	  49.2947
 45	 -4.02896	  23.60038	  47.77548	  48.26103
 46	 -4.00947	  23.54009	  48.15122	  48.63667
 47	 -2.99837	  23.61588	  48.1305	  48.61595
 47	 -2.99837	  23.61588	  48.1305	  48.61595
 46	 -4.00947	  23.54009	  48.15122	  48.63667
 48	 -3.20655	  23.49949	  48.44183	  48.92718
 49	 -3.88764	  23.2791	  48.81341	  49.29865
 50	 -4.80741	  23.00165	  48.09842	  48.58388
 51	 -4.49327	  22.6106	  48.80107	  49.28632
 51	 -4.49327	  22.6106	  48.80107	  49.28632
 50	 -4.80741	  23.00165	  48.09842	  48.58388
 52	 -5.07988	  22.75936	  47.91653	  48.40204
 53	 -4.49327	  22.6106	  48.80107	  49.28632
 54	 -5.07988	  22.75936	  47.91653	  48.40204
 55	 -5.33962	  22.08171	  47.93273	  48.41824
 56	 -4.84769	  23.0717	  47.72701	  48.21257
 57	 -4.80741	  23.00165	  48.09842	  48.58388
 58	 -4.02896	  23.60038	  47.77548	  48.26103
 58	 -4.02896	  23.60038	  47.77548	  48.26103
 57	 -4.80741	  23.00165	  48.09842	  48.58388
 59	 -4.00947	  23.54009	  48.15122	  48.63667
 60	 -4.95336	  14.60535	  47.85702	  48.34255
 61	 -4.89537	  14.71888	  48.53656	  49.02189
 62	 -4.26201	  15.73678	  48.24691	  48.73232
 62	 -4.26201	  15.73678	  48.24691	  48.73232
 61	 -4.89537	  14.71888	  48.53656	  49.02189
 63	 -4.30191	  15.9116	  49.04329	  49.52846
 64	 -4.26201	  15.73678	  48.24691	  48.73232
 65	 -4.30191	  15.9116	  49.04329	  49.52846
 66	 -4.03511	  16.07849	  48.33759	  48.82297
 66	 -4.03511	  16.07849	  48.33759	  48.82297
 65	 -4.30191	  15.9116	  49.04329	  49.52846
 67	 -3.85352	  16.81945	  49.38055	  49.86562
 68	 -5.39401	  15.58307	  48.92831	  49.41352
 69	 -5.44331	  15.9081	  48.80482	  49.29006
 70	 -4.91562	  16.44287	  49.25735	  49.74245
 70	 -4.91562	  16.44287	  49.25735	  49.74245
 69	 -5.44331	  15.9081	  48.80482	  49.29006
 71	 -4.94785	  16.66913	  49.18295	  49.66808
 72	 -6.69143	  15.59922	  46.43365	  46.91961
 73	 -6.59269	  15.54783	  46.2414	  46.72742
 74	 -5.79775	  15.92873	  46.58549	  47.0714
 74	 -5.79775	  15.92873	  46.58549	  47.0714
 73	 -6.59269	  15.54783	  46.2414	  46.72742
 75	 -5.60576	  15.79967	  46.49516	  46.9811
 76	 -5.37292	  13.86888	  48.06396	  48.54943
 77	 -5.82559	  13.88692	  46.80233	  47.28818
 78	 -5.514	  14.21391	  48.00286	  48.48835
 78	 -5.514	  14.21391	  48.00286	  48.48835
 77	 -5.82559	  13.88692	  46.80233	  47.28818
 79	 -5.97296	  14.28119	  46.91277	  47.39858
 80	 -4.91562	  16.44287	  49.25735	  49.74245
 81	 -4.30191	  15.9116	  49.04329	  49.52846
 82	 -5.39401	  15.58307	  48.92831	  49.41352
 82	 -5.39401	  15.58307	  48.92831	  49.41352
 81	 -4.30191	  15.9116	  49.04329	  49.52846
 83	 -4.89537	  14.71888	  48.53656	  49.02189
 84	 -4.52716	  17.91883	  49.82688	  50.31182
 85	 -3.85352	  16.81945	  49.38055	  49.86562
 86	 -4.91562	  16.44287	  49.25735	  49.74245
 86	 -4.91562	  16.44287	  49.25735	  49.74245
 85	 -3.85352	  16.81945	  49.38055	  49.86562
 87	 -4.30191	  15.9116	  49.04329	  49.52846
 88	 -4.91562	  16.44287	  49.25735	  49.74245
 89	 -4.94785	  16.66913	  49.18295	  49.66808
 90	 -4.52716	  17.91883	  49.82688	  50.31182
 90	 -4.52716	  17.91883	  49.82688	  50.31182
 89	 -4.94785	  16.66913	  49.18295	  49.66808
 91	 -4.49278	  18.12598	  49.70321	  50.18818
 92	 -5.514	  14.21391	  48.00286	  48.48835
 93	 -5.05482	  14.99318	  47.85688	  48.34241
 94	 -4.95442	  15.13504	  48.46058	  48.94592
 95	 -5.514	  14.21391	  48.00286	  48.48835
 96	 -4.95442	  15.13504	  48.46058	  48.94592
 97	 -5.45212	  15.05558	  48.4843	  48.96964
 98	 -5.29411	  15.63063	  46.92773	  47.41354
 99	 -5.05482	  14.99318	  47.85688	  48.34241
 100	 -5.514	  14.21391	  48.00286	  48.48835
 101	 -5.05482	  14.99318	  47.85688	  48.34241
 102	 -4.40161	  16.10483	  48.24232	  48.72774
 103	 -4.95442	  15.13504	  48.46058	  48.94592
 103	 -4.95442	  15.13504	  48.46058	  48.94592
 102	 -4.40161	  16.10483	  48.24232	  48.72774
 104	 -4.3784	  16.29777	  48.95024	  49.43544
 105	 -2.99837	  23.61588	  48.1305	  48.61595
 106	 -3.62694	  23.80573	  47.44915	  47.9348
 107	 -4.02896	  23.60038	  47.77548	  48.26103
 108	 -4.53526	  23.22908	  47.04264	  47.52842
 109	 -5.47877	  21.87166	  47.09085	  47.57661
 110	 -5.07988	  22.75936	  47.91653	  48.40204
 110	 -5.07988	  22.75936	  47.91653	  48.40204
 109	 -5.47877	  21.87166	  47.09085	  47.57661
 111	 -5.33962	  22.08171	  47.93273	  48.41824
 112	 -4.53526	  23.22908	  47.04264	  47.52842
 113	 -5.07988	  22.75936	  47.91653	  48.40204
 114	 -4.84769	  23.0717	  47.72701	  48.21257
 115	 -5.60537	  21.68924	  48.19669	  48.68211
 116	 -4.75464	  22.2906	  48.80216	  49.2874
 117	 -5.33962	  22.08171	  47.93273	  48.41824
 117	 -5.33962	  22.08171	  47.93273	  48.41824
 116	 -4.75464	  22.2906	  48.80216	  49.2874
 118	 -4.49327	  22.6106	  48.80107	  49.28632
 119	 -4.84769	  23.0717	  47.72701	  48.21257
 120	 -5.07988	  22.75936	  47.91653	  48.40204
 121	 -4.80741	  23.00165	  48.09842	  48.58388
 122	 -3.62694	  23.80573	  47.44915	  47.9348
 123	 -4.53526	  23.22908	  47.04264	  47.52842
 124	 -4.02896	  23.60038	  47.77548	  48.26103
 124	 -4.02896	  23.60038	  47.77548	  48.26103
 123	 -4.53526	  23.22908	  47.04264	  47.52842
 125	 -4.84769	  23.0717	  47.72701	  48.21257
 126	 -7.48514	  16.67445	  46.74495	  47.23082
 127	 -6.82795	  17.77673	  46.77523	  47.26108
 128	 -6.87125	  16.69933	  46.61778	  47.10368
 129	 -7.48514	  16.67445	  46.74495	  47.23082
 130	 -7.23391	  17.51667	  47.46364	  47.94929
 131	 -6.82795	  17.77673	  46.77523	  47.26108
 131	 -6.82795	  17.77673	  46.77523	  47.26108
 130	 -7.23391	  17.51667	  47.46364	  47.94929
 132	 -7.03187	  18.1441	  47.45952	  47.94517
 133	 -4.75464	  22.2906	  48.80216	  49.2874
