 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 0	  269.93149	 -344.82721	  615.02118	  615.2002
 1	  268.43576	 -344.27841	  613.6026	  613.78168
 2	  270.60724	 -164.09422	  620.86426	  621.04309
 0	  269.93149	 -344.82721	  615.02118	  615.2002
 2	  270.60724	 -164.09422	  620.86426	  621.04309
 3	  271.21588	 -164.31752	  621.44153	  621.6203
 1	  268.43576	 -344.27841	  613.6026	  613.78168
 4	  270.00595	 -343.75433	  612.20618	  612.38531
 5	  271.24619	 -163.88095	  620.29602	  620.47485
 1	  268.43576	 -344.27841	  613.6026	  613.78168
 5	  271.24619	 -163.88095	  620.29602	  620.47485
 2	  270.60724	 -164.09422	  620.86426	  621.04309
 4	  270.00595	 -343.75433	  612.20618	  612.38531
 6	  273.0719	 -343.77902	  612.22833	  612.40747
 7	  272.49377	 -163.89101	  620.30505	  620.48389
 4	  270.00595	 -343.75433	  612.20618	  612.38531
 7	  272.49377	 -163.89101	  620.30505	  620.48389
 5	  271.24619	 -163.88095	  620.29602	  620.47485
 8	  273.0719	 -343.77902	  612.22833	  612.40747
 9	  274.56763	 -344.32782	  613.64691	  613.82599
 10	  273.10242	 -164.1143	  620.88226	  621.0611
 8	  273.0719	 -343.77902	  612.22833	  612.40747
 10	  273.10242	 -164.1143	  620.88226	  621.0611
 11	  272.49377	 -163.89101	  620.30505	  620.48389
 9	  274.56763	 -344.32782	  613.64691	  613.82599
 12	  272.99741	 -344.8519	  615.04333	  615.22235
 13	  272.46347	 -164.32758	  621.4505	  621.62933
 9	  274.56763	 -344.32782	  613.64691	  613.82599
 13	  272.46347	 -164.32758	  621.4505	  621.62933
 10	  273.10242	 -164.1143	  620.88226	  621.0611
 12	  272.99741	 -344.8519	  615.04333	  615.22235
 0	  269.93149	 -344.82721	  615.02118	  615.2002
 3	  271.21588	 -164.31752	  621.44153	  621.6203
 12	  272.99741	 -344.8519	  615.04333	  615.22235
 3	  271.21588	 -164.31752	  621.44153	  621.6203
 13	  272.46347	 -164.32758	  621.4505	  621.62933
 14	  268.43576	 -344.27841	  613.6026	  613.78168
