 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 2325	 -879.92169	 -373.46008	  803.10162	  849.14044
 2324	 -875.23877	 -380.3811	  800.45428	  846.49432
 2327	 -875.21454	 -374.01471	  801.1972	  847.23688
 2327	 -875.21454	 -374.01471	  801.1972	  847.23688
 2323	 -875.0567	 -387.53271	  800.4339	  846.47394
 2323	 -875.0567	 -387.53271	  800.4339	  846.47394
 2323	 -875.0567	 -387.53271	  800.4339	  846.47394
 2324	 -875.23877	 -380.3811	  800.45428	  846.49432
 2321	 -881.99567	 -386.26715	  802.43726	  848.47638
 2325	 -879.92169	 -373.46008	  803.10162	  849.14044
 2326	 -885.0285	 -381.10114	  805.46558	  851.5033
 2326	 -885.0285	 -381.10114	  805.46558	  851.5033
 2322	 -885.44379	 -389.22217	  804.97687	  851.01477
 2322	 -885.44379	 -389.22217	  804.97687	  851.01477
 2322	 -885.44379	 -389.22217	  804.97687	  851.01477
 2321	 -881.99567	 -386.26715	  802.43726	  848.47638
 2326	 -885.0285	 -381.10114	  805.46558	  851.5033
 2326	 -885.0285	 -381.10114	  805.46558	  851.5033
 2322	 -885.44379	 -389.22217	  804.97687	  851.01477
 2322	 -885.44379	 -389.22217	  804.97687	  851.01477
 2322	 -885.44379	 -389.22217	  804.97687	  851.01477
 2319	 -883.74481	 -397.19519	  804.58411	  850.62225
 2321	 -881.99567	 -386.26715	  802.43726	  848.47638
 2320	 -880.49609	 -396.3739	  802.25378	  848.29297
 2323	 -875.0567	 -387.53271	  800.4339	  846.47394
 2323	 -875.0567	 -387.53271	  800.4339	  846.47394
 2968	 -848.14874	 -437.35919	  808.40393	  854.44031
 2968	 -848.14874	 -437.35919	  808.40393	  854.44031
 2968	 -848.14874	 -437.35919	  808.40393	  854.44031
 2965	 -844.98401	 -433.33691	  808.50623	  854.54248
 2967	 -849.69073	 -432.60474	  807.05365	  853.09058
 2966	 -847.6051	 -427.06317	  806.46136	  852.4986
 3039	 -851.1936	 -428.28516	  805.29883	  851.33655
 3034	 -846.66632	 -418.30286	  805.27502	  851.31281
 3033	 -849.66376	 -418.76697	  804.23694	  850.27521
