 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 5193	 -2211.14136	  2610.50952	  1987.0575	  2032.54688
 5194	 -2212.13965	  2630.71899	  1984.34497	  2029.83569
 5195	 -2200.74756	  2608.38086	  1986.3584	  2031.84802
 5195	 -2200.74756	  2608.38086	  1986.3584	  2031.84802
 5196	 -2194.9502	  2595.79761	  1982.64465	  2028.13599
 5196	 -2194.9502	  2595.79761	  1982.64465	  2028.13599
 5196	 -2194.9502	  2595.79761	  1982.64465	  2028.13599
 5195	 -2200.74756	  2608.38086	  1986.3584	  2031.84802
 5197	 -2200.03662	  2628.5332	  1982.323	  2027.81445
 5194	 -2212.13965	  2630.71899	  1984.34497	  2029.83569
 5198	 -2198.98389	  2666.51392	  1981.56018	  2027.052
 5199	 -2213.28394	  2669.45093	  1983.8092	  2029.30005
 5200	 -2199.46411	  2701.14746	  1978.6875	  2024.18079
 5201	 -2214.40283	  2708.35327	  1980.19629	  2025.68872
 5202	 -2214.62744	  2717.09521	  1976.69043	  2022.18457
 5202	 -2214.62744	  2717.09521	  1976.69043	  2022.18457
 5203	 -2224.22876	  2577.93921	  1980.61694	  2026.10938
 5203	 -2224.22876	  2577.93921	  1980.61694	  2026.10938
 5203	 -2224.22876	  2577.93921	  1980.61694	  2026.10938
 5204	 -2210.71436	  2560.24219	  1978.89685	  2024.38989
 5205	 -2210.51831	  2579.29419	  1974.65198	  2020.14709
 5206	 -2197.77075	  2579.60449	  1980.47363	  2025.96606
 5207	 -2200.66772	  2593.25732	  1976.07458	  2021.56909
 5196	 -2194.9502	  2595.79761	  1982.64465	  2028.13599
 5208	 -2195.78101	  2614.17358	  1977.92932	  2023.42285
 5197	 -2200.03662	  2628.5332	  1982.323	  2027.81445
 5209	 -2192.30103	  2659.11084	  1977.13318	  2022.6272
 5198	 -2198.98389	  2666.51392	  1981.56018	  2027.052
 5210	 -2193.57178	  2685.94995	  1974.39722	  2019.89258
 5200	 -2199.46411	  2701.14746	  1978.6875	  2024.18079
 5211	 -2201.51831	  2713.46167	  1974.98145	  2020.47644
 5202	 -2214.62744	  2717.09521	  1976.69043	  2022.18457
 5212	 -2214.40771	  2711.75903	  1970.34973	  2015.8468
 5212	 -2214.40771	  2711.75903	  1970.34973	  2015.8468
 5212	 -2214.40771	  2711.75903	  1970.34973	  2015.8468
 5212	 -2214.40771	  2711.75903	  1970.34973	  2015.8468
 5212	 -2214.40771	  2711.75903	  1970.34973	  2015.8468
 5213	 -2202.29761	  2708.48193	  1971.33508	  2016.83167
 5211	 -2201.51831	  2713.46167	  1974.98145	  2020.47644
 5210	 -2193.57178	  2685.94995	  1974.39722	  2019.89258
 5210	 -2193.57178	  2685.94995	  1974.39722	  2019.89258
 5208	 -2195.78101	  2614.17358	  1977.92932	  2023.42285
 5208	 -2195.78101	  2614.17358	  1977.92932	  2023.42285
 5209	 -2192.30103	  2659.11084	  1977.13318	  2022.6272
 5214	 -2193.4729	  2651.34839	  1974.35352	  2019.84888
 5210	 -2193.57178	  2685.94995	  1974.39722	  2019.89258
 5215	 -2194.32373	  2673.37891	  1970.68726	  2016.1842
 5213	 -2202.29761	  2708.48193	  1971.33508	  2016.83167
 5216	 -2200.69482	  2693.69263	  1966.83936	  2012.33801
 5212	 -2214.40771	  2711.75903	  1970.34973	  2015.8468
 5217	 -2213.91577	  2696.60767	  1965.24341	  2010.74292
 5217	 -2213.91577	  2696.60767	  1965.24341	  2010.74292
 5215	 -2194.32373	  2673.37891	  1970.68726	  2016.1842
 5215	 -2194.32373	  2673.37891	  1970.68726	  2016.1842
 5215	 -2194.32373	  2673.37891	  1970.68726	  2016.1842
 5216	 -2200.69482	  2693.69263	  1966.83936	  2012.33801
 5218	 -2202.7439	  2675.44678	  1964.72192	  2010.22168
 5217	 -2213.91577	  2696.60767	  1965.24341	  2010.74292
 5219	 -2213.3103	  2676.76392	  1963.31445	  2008.81494
 5219	 -2213.3103	  2676.76392	  1963.31445	  2008.81494
 5205	 -2210.51831	  2579.29419	  1974.65198	  2020.14709
 5205	 -2210.51831	  2579.29419	  1974.65198	  2020.14709
 5205	 -2210.51831	  2579.29419	  1974.65198	  2020.14709
 5220	 -2221.05762	  2590.64502	  1976.04565	  2021.54004
 5203	 -2224.22876	  2577.93921	  1980.61694	  2026.10938
 5221	 -2227.35181	  2593.75781	  1982.82031	  2028.31152
 5221	 -2227.35181	  2593.75781	  1982.82031	  2028.31152
 5205	 -2210.51831	  2579.29419	  1974.65198	  2020.14709
 5205	 -2210.51831	  2579.29419	  1974.65198	  2020.14709
 5207	 -2200.66772	  2593.25732	  1976.07458	  2021.56909
 5222	 -2204.45728	  2580.74268	  1971.25024	  2016.74695
