 1398	  106.00111	 -248.49365	  893.55646	  939.55328
 1476	  112.01947	 -244.3623	  893.25537	  939.25232
 1476	  112.01947	 -244.3623	  893.25537	  939.25232
 1484	  122.18282	 -262.88403	  894.24133	  940.23779
 1484	  122.18282	 -262.88403	  894.24133	  940.23779
 1484	  122.18282	 -262.88403	  894.24133	  940.23779
 1465	  121.16021	 -248.18237	  893.53625	  939.53308
 1485	  116.18949	 -250.58575	  893.29962	  939.29651
 1485	  116.18949	 -250.58575	  893.29962	  939.29651
 1290	  90.66657	 -264.31384	  898.59937	  944.59381
 1290	  90.66657	 -264.31384	  898.59937	  944.59381
 1290	  90.66657	 -264.31384	  898.59937	  944.59381
 1256	  89.99497	 -260.82007	  898.4386	  944.43311
 1289	  90.27503	 -263.36847	  898.91748	  944.91174
 1289	  90.27503	 -263.36847	  898.91748	  944.91174
 1424	  139.75156	 -227.22205	  899.00629	  945.00055
 1424	  139.75156	 -227.22205	  899.00629	  945.00055
 1424	  139.75156	 -227.22205	  899.00629	  945.00055
 1462	  138.86287	 -219.44653	  900.90137	  946.89478
 1420	  132.72495	 -214.58728	  898.01361	  944.00836
 1461	  132.21796	 -211.48096	  898.88104	  944.87543
 1460	  124.80367	 -208.39966	  897.39783	  943.39282
 1460	  124.80367	 -208.39966	  897.39783	  943.39282
 1119	  91.68495	 -267.96606	  899.15198	  945.14618
 1119	  91.68495	 -267.96606	  899.15198	  945.14618
 1119	  91.68495	 -267.96606	  899.15198	  945.14618
 1290	  90.66657	 -264.31384	  898.59937	  944.59381
 1287	  90.64801	 -266.70398	  899.22742	  945.22156
 1289	  90.27503	 -263.36847	  898.91748	  944.91174
 1286	  89.86214	 -265.90143	  899.35474	  945.34882
 1286	  89.86214	 -265.90143	  899.35474	  945.34882
 1286	  89.86214	 -265.90143	  899.35474	  945.34882
 1286	  89.86214	 -265.90143	  899.35474	  945.34882
 1286	  89.86214	 -265.90143	  899.35474	  945.34882
 1285	  89.32624	 -267.78088	  899.51337	  945.50739
 1287	  90.64801	 -266.70398	  899.22742	  945.22156
 1288	  90.51543	 -269.26233	  899.52203	  945.51611
 1119	  91.68495	 -267.96606	  899.15198	  945.14618
 1135	  91.86021	 -271.23853	  899.44092	  945.435
 1134	  92.28974	 -270.92297	  899.23376	  945.22797
 1134	  92.28974	 -270.92297	  899.23376	  945.22797
 1282	  90.89725	 -276.71558	  899.68176	  945.67572
 1282	  90.89725	 -276.71558	  899.68176	  945.67572
 1282	  90.89725	 -276.71558	  899.68176	  945.67572
 1135	  91.86021	 -271.23853	  899.44092	  945.435
