 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 0	 -108.54264	 -906.86584	  24.77985	 -18.77985
 1	 -121.42454	 -921.60522	  28.65749	 -22.65749
 2	 -112.60228	 -907.67218	  24.319	 -18.319
 1	 -121.42454	 -921.60522	  28.65749	 -22.65749
 3	 -125.62856	 -922.39105	  28.14379	 -22.14379
 2	 -112.60228	 -907.67218	  24.319	 -18.319
 3	 -125.62856	 -922.39105	  28.14379	 -22.14379
 1	 -121.42454	 -921.60522	  28.65749	 -22.65749
 4	 -130.71791	 -919.51343	  32.03955	 -26.03955
 3	 -125.62856	 -922.39105	  28.14379	 -22.14379
 5	 -114.15006	 -923.12903	  22.95737	 -16.95737
 2	 -112.60228	 -907.67218	  24.319	 -18.319
 6	 -138.04352	 -922.07819	  31.11292	 -25.11292
 3	 -125.62856	 -922.39105	  28.14379	 -22.14379
 4	 -130.71791	 -919.51343	  32.03955	 -26.03955
 4	 -130.71791	 -919.51343	  32.03955	 -26.03955
 7	 -139.46176	 -908.78351	  35.08454	 -29.08454
 6	 -138.04352	 -922.07819	  31.11292	 -25.11292
 3	 -125.62856	 -922.39105	  28.14379	 -22.14379
 8	 -125.63872	 -935.06885	  26.79198	 -20.79198
 5	 -114.15006	 -923.12903	  22.95737	 -16.95737
 8	 -125.63872	 -935.06885	  26.79198	 -20.79198
 9	 -113.62326	 -938.07971	  18.03749	 -12.03749
 5	 -114.15006	 -923.12903	  22.95737	 -16.95737
 6	 -138.04352	 -922.07819	  31.11292	 -25.11292
 10	 -141.41354	 -940.80359	  28.18026	 -22.18026
 3	 -125.62856	 -922.39105	  28.14379	 -22.14379
 10	 -141.41354	 -940.80359	  28.18026	 -22.18026
 8	 -125.63872	 -935.06885	  26.79198	 -20.79198
 3	 -125.62856	 -922.39105	  28.14379	 -22.14379
 6	 -138.04352	 -922.07819	  31.11292	 -25.11292
 7	 -139.46176	 -908.78351	  35.08454	 -29.08454
 11	 -151.03882	 -912.57672	  33.87039	 -27.87039
 12	 -120.86353	 -951.86609	  20.91352	 -14.91352
 9	 -113.62326	 -938.07971	  18.03749	 -12.03749
 8	 -125.63872	 -935.06885	  26.79198	 -20.79198
 6	 -138.04352	 -922.07819	  31.11292	 -25.11292
 11	 -151.03882	 -912.57672	  33.87039	 -27.87039
 13	 -155.23145	 -923.5766	  31.34575	 -25.34575
 10	 -141.41354	 -940.80359	  28.18026	 -22.18026
 6	 -138.04352	 -922.07819	  31.11292	 -25.11292
 13	 -155.23145	 -923.5766	  31.34575	 -25.34575
 11	 -151.03882	 -912.57672	  33.87039	 -27.87039
 7	 -139.46176	 -908.78351	  35.08454	 -29.08454
 14	 -163.9324	 -878.39221	  36.40665	 -30.40665
 14	 -163.9324	 -878.39221	  36.40665	 -30.40665
 13	 -155.23145	 -923.5766	  31.34575	 -25.34575
 11	 -151.03882	 -912.57672	  33.87039	 -27.87039
 14	 -163.9324	 -878.39221	  36.40665	 -30.40665
 7	 -139.46176	 -908.78351	  35.08454	 -29.08454
 15	 -147.92767	 -864.81134	  38.26816	 -32.26816
 16	 -156.75259	 -951.51013	  26.14911	 -20.14911
 10	 -141.41354	 -940.80359	  28.18026	 -22.18026
 13	 -155.23145	 -923.5766	  31.34575	 -25.34575
 14	 -163.9324	 -878.39221	  36.40665	 -30.40665
 15	 -147.92767	 -864.81134	  38.26816	 -32.26816
 17	 -174.11166	 -818.98987	  37.42535	 -31.42534
 17	 -174.11166	 -818.98987	  37.42535	 -31.42534
 15	 -147.92767	 -864.81134	  38.26816	 -32.26816
 18	 -150.80354	 -817.98163	  39.58522	 -33.58522
 19	 -170.86917	 -913.00897	  32.42405	 -26.42405
 13	 -155.23145	 -923.5766	  31.34575	 -25.34575
 14	 -163.9324	 -878.39221	  36.40665	 -30.40665
 16	 -156.75259	 -951.51013	  26.14911	 -20.14911
 13	 -155.23145	 -923.5766	  31.34575	 -25.34575
 19	 -170.86917	 -913.00897	  32.42405	 -26.42405
 17	 -174.11166	 -818.98987	  37.42535	 -31.42534
 20	 -181.7173	 -861.39856	  35.38074	 -29.38074
 14	 -163.9324	 -878.39221	  36.40665	 -30.40665
 14	 -163.9324	 -878.39221	  36.40665	 -30.40665
 20	 -181.7173	 -861.39856	  35.38074	 -29.38074
 19	 -170.86917	 -913.00897	  32.42405	 -26.42405
 17	 -174.11166	 -818.98987	  37.42535	 -31.42534
 18	 -150.80354	 -817.98163	  39.58522	 -33.58522
 21	 -173.75153	 -763.10498	  37.28667	 -31.28668
 21	 -173.75153	 -763.10498	  37.28667	 -31.28668
 18	 -150.80354	 -817.98163	  39.58522	 -33.58522
 22	 -149.44759	 -757.54895	  39.43812	 -33.43812
 17	 -174.11166	 -818.98987	  37.42535	 -31.42534
 23	 -195.33841	 -819.15637	  33.80154	 -27.80154
 20	 -181.7173	 -861.39856	  35.38074	 -29.38074
 21	 -173.75153	 -763.10498	  37.28667	 -31.28668
 22	 -149.44759	 -757.54895	  39.43812	 -33.43812
 24	 -169.99437	 -700.76776	  36.1099	 -30.1099
 24	 -169.99437	 -700.76776	  36.1099	 -30.1099
 22	 -149.44759	 -757.54895	  39.43812	 -33.43812
 25	 -145.03618	 -701.1582	  38.24481	 -32.24481
 25	 -145.03618	 -701.1582	  38.24481	 -32.24481
 26	 -139.07446	 -628.37744	  36.52586	 -30.52586
 24	 -169.99437	 -700.76776	  36.1099	 -30.1099
 24	 -169.99437	 -700.76776	  36.1099	 -30.1099
 26	 -139.07446	 -628.37744	  36.52586	 -30.52586
 27	 -164.85211	 -622.48706	  34.31087	 -28.31088
 27	 -164.85211	 -622.48706	  34.31087	 -28.31088
 28	 -194.2236	 -617.75586	  30.39665	 -24.39665
 24	 -169.99437	 -700.76776	  36.1099	 -30.1099
 21	 -173.75153	 -763.10498	  37.28667	 -31.28668
 29	 -192.65152	 -762.91541	  34.53327	 -28.53327
 17	 -174.11166	 -818.98987	  37.42535	 -31.42534
 29	 -192.65152	 -762.91541	  34.53327	 -28.53327
 21	 -173.75153	 -763.10498	  37.28667	 -31.28668
 24	 -169.99437	 -700.76776	  36.1099	 -30.1099
 17	 -174.11166	 -818.98987	  37.42535	 -31.42534
 29	 -192.65152	 -762.91541	  34.53327	 -28.53327
 23	 -195.33841	 -819.15637	  33.80154	 -27.80154
 24	 -169.99437	 -700.76776	  36.1099	 -30.1099
 28	 -194.2236	 -617.75586	  30.39665	 -24.39665
 30	 -199.22656	 -702.10968	  31.75829	 -25.75829
 24	 -169.99437	 -700.76776	  36.1099	 -30.1099
 30	 -199.22656	 -702.10968	  31.75829	 -25.75829
 29	 -192.65152	 -762.91541	  34.53327	 -28.53327
 30	 -199.22656	 -702.10968	  31.75829	 -25.75829
 28	 -194.2236	 -617.75586	  30.39665	 -24.39665
 31	 -205.46739	 -694.88367	  24.98105	 -18.98105
 31	 -205.46739	 -694.88367	  24.98105	 -18.98105
 28	 -194.2236	 -617.75586	  30.39665	 -24.39665
 32	 -201.13727	 -622.90894	  24.76149	 -18.76149
 30	 -199.22656	 -702.10968	  31.75829	 -25.75829
 33	 -206.43022	 -766.04669	  30.52282	 -24.52282
 29	 -192.65152	 -762.91541	  34.53327	 -28.53327
 29	 -192.65152	 -762.91541	  34.53327	 -28.53327
 33	 -206.43022	 -766.04669	  30.52282	 -24.52282
 23	 -195.33841	 -819.15637	  33.80154	 -27.80154
 31	 -205.46739	 -694.88367	  24.98105	 -18.98105
 34	 -209.30516	 -753.69739	  24.85665	 -18.85665
 30	 -199.22656	 -702.10968	  31.75829	 -25.75829
 34	 -209.30516	 -753.69739	  24.85665	 -18.85665
 33	 -206.43022	 -766.04669	  30.52282	 -24.52282
 30	 -199.22656	 -702.10968	  31.75829	 -25.75829
 32	 -201.13727	 -622.90894	  24.76149	 -18.76149
 35	 -196.1653	 -692.01367	  20.34937	 -14.34937
 31	 -205.46739	 -694.88367	  24.98105	 -18.98105
 36	 -190.73615	 -630.47803	  19.59686	 -13.59686
 35	 -196.1653	 -692.01367	  20.34937	 -14.34937
 32	 -201.13727	 -622.90894	  24.76149	 -18.76149
 35	 -196.1653	 -692.01367	  20.34937	 -14.34937
 36	 -190.73615	 -630.47803	  19.59686	 -13.59686
 37	 -169.20894	 -641.56793	  16.07774	 -10.07774
 34	 -209.30516	 -753.69739	  24.85665	 -18.85665
 31	 -205.46739	 -694.88367	  24.98105	 -18.98105
 38	 -201.94023	 -740.74805	  20.56133	 -14.56133
 38	 -201.94023	 -740.74805	  20.56133	 -14.56133
 31	 -205.46739	 -694.88367	  24.98105	 -18.98105
 35	 -196.1653	 -692.01367	  20.34937	 -14.34937
 39	 -175.2524	 -700.13177	  16.16009	 -10.16009
 35	 -196.1653	 -692.01367	  20.34937	 -14.34937
 37	 -169.20894	 -641.56793	  16.07774	 -10.07774
 37	 -169.20894	 -641.56793	  16.07774	 -10.07774
 40	 -141.1571	 -653.24329	  15.04278	 -9.04278
 39	 -175.2524	 -700.13177	  16.16009	 -10.16009
 35	 -196.1653	 -692.01367	  20.34937	 -14.34937
 41	 -184.88495	 -735.1145	  16.8912	 -10.8912
 38	 -201.94023	 -740.74805	  20.56133	 -14.56133
 39	 -175.2524	 -700.13177	  16.16009	 -10.16009
 41	 -184.88495	 -735.1145	  16.8912	 -10.8912
 35	 -196.1653	 -692.01367	  20.34937	 -14.34937
 39	 -175.2524	 -700.13177	  16.16009	 -10.16009
 40	 -141.1571	 -653.24329	  15.04278	 -9.04278
 42	 -149.11615	 -715.52991	  15.0463	 -9.0463
 41	 -184.88495	 -735.1145	  16.8912	 -10.8912
 39	 -175.2524	 -700.13177	  16.16009	 -10.16009
 42	 -149.11615	 -715.52991	  15.0463	 -9.0463
 42	 -149.11615	 -715.52991	  15.0463	 -9.0463
 40	 -141.1571	 -653.24329	  15.04278	 -9.04278
 43	 -112.55413	 -722.83966	  15.2916	 -9.2916
 43	 -112.55413	 -722.83966	  15.2916	 -9.2916
 40	 -141.1571	 -653.24329	  15.04278	 -9.04278
 44	 -109.91101	 -662.98206	  15.28765	 -9.28765
 41	 -184.88495	 -735.1145	  16.8912	 -10.8912
 42	 -149.11615	 -715.52991	  15.0463	 -9.0463
 45	 -165.14041	 -746.36902	  14.97687	 -8.97687
 46	 -81.8912	 -724.04285	  17.09449	 -11.09449
 43	 -112.55413	 -722.83966	  15.2916	 -9.2916
 44	 -109.91101	 -662.98206	  15.28765	 -9.28765
 47	 -79.61912	 -669.8562	  17.08361	 -11.08361
 46	 -81.8912	 -724.04285	  17.09449	 -11.09449
 44	 -109.91101	 -662.98206	  15.28765	 -9.28765
 48	 -54.34599	 -667.62164	  20.71869	 -14.71868
 46	 -81.8912	 -724.04285	  17.09449	 -11.09449
 47	 -79.61912	 -669.8562	  17.08361	 -11.08361
 43	 -112.55413	 -722.83966	  15.2916	 -9.2916
 49	 -136.39273	 -743.75385	  14.85672	 -8.85672
 42	 -149.11615	 -715.52991	  15.0463	 -9.0463
 42	 -149.11615	 -715.52991	  15.0463	 -9.0463
 49	 -136.39273	 -743.75385	  14.85672	 -8.85672
 45	 -165.14041	 -746.36902	  14.97687	 -8.97687
 48	 -54.34599	 -667.62164	  20.71869	 -14.71868
 50	 -54.7359	 -728.20184	  20.72631	 -14.72631
 46	 -81.8912	 -724.04285	  17.09449	 -11.09449
 48	 -54.34599	 -667.62164	  20.71869	 -14.71868
 51	 -35.77732	 -661.95135	  25.20768	 -19.20768
 50	 -54.7359	 -728.20184	  20.72631	 -14.72631
 46	 -81.8912	 -724.04285	  17.09449	 -11.09449
 52	 -84.65675	 -772.04254	  16.81043	 -10.81043
 43	 -112.55413	 -722.83966	  15.2916	 -9.2916
 46	 -81.8912	 -724.04285	  17.09449	 -11.09449
 50	 -54.7359	 -728.20184	  20.72631	 -14.72631
 52	 -84.65675	 -772.04254	  16.81043	 -10.81043
 43	 -112.55413	 -722.83966	  15.2916	 -9.2916
 53	 -122.27194	 -773.68292	  14.89995	 -8.89995
 49	 -136.39273	 -743.75385	  14.85672	 -8.85672
 52	 -84.65675	 -772.04254	  16.81043	 -10.81043
 53	 -122.27194	 -773.68292	  14.89995	 -8.89995
 43	 -112.55413	 -722.83966	  15.2916	 -9.2916
 53	 -122.27194	 -773.68292	  14.89995	 -8.89995
 54	 -147.47176	 -765.24951	  14.07326	 -8.07326
 49	 -136.39273	 -743.75385	  14.85672	 -8.85672
 45	 -165.14041	 -746.36902	  14.97687	 -8.97687
 49	 -136.39273	 -743.75385	  14.85672	 -8.85672
 54	 -147.47176	 -765.24951	  14.07326	 -8.07326
 52	 -84.65675	 -772.04254	  16.81043	 -10.81043
 55	 -106.9297	 -804.53271	  14.75049	 -8.75049
 53	 -122.27194	 -773.68292	  14.89995	 -8.89995
 53	 -122.27194	 -773.68292	  14.89995	 -8.89995
 56	 -127.55447	 -793.80548	  13.90736	 -7.90736
 54	 -147.47176	 -765.24951	  14.07326	 -8.07326
 55	 -106.9297	 -804.53271	  14.75049	 -8.75049
 56	 -127.55447	 -793.80548	  13.90736	 -7.90736
 53	 -122.27194	 -773.68292	  14.89995	 -8.89995
 45	 -165.14041	 -746.36902	  14.97687	 -8.97687
 54	 -147.47176	 -765.24951	  14.07326	 -8.07326
 57	 -180.55034	 -765.89355	  14.19974	 -8.19974
 56	 -127.55447	 -793.80548	  13.90736	 -7.90736
 58	 -160.68962	 -776.3183	  12.76182	 -6.76182
 54	 -147.47176	 -765.24951	  14.07326	 -8.07326
 57	 -180.55034	 -765.89355	  14.19974	 -8.19974
 54	 -147.47176	 -765.24951	  14.07326	 -8.07326
 58	 -160.68962	 -776.3183	  12.76182	 -6.76182
 41	 -184.88495	 -735.1145	  16.8912	 -10.8912
 45	 -165.14041	 -746.36902	  14.97687	 -8.97687
 59	 -197.07906	 -770.96326	  16.67768	 -10.67768
 45	 -165.14041	 -746.36902	  14.97687	 -8.97687
 57	 -180.55034	 -765.89355	  14.19974	 -8.19974
 59	 -197.07906	 -770.96326	  16.67768	 -10.67768
 41	 -184.88495	 -735.1145	  16.8912	 -10.8912
 59	 -197.07906	 -770.96326	  16.67768	 -10.67768
 38	 -201.94023	 -740.74805	  20.56133	 -14.56133
 38	 -201.94023	 -740.74805	  20.56133	 -14.56133
 59	 -197.07906	 -770.96326	  16.67768	 -10.67768
 60	 -207.63152	 -784.49695	  20.15988	 -14.15988
 38	 -201.94023	 -740.74805	  20.56133	 -14.56133
 60	 -207.63152	 -784.49695	  20.15988	 -14.15988
 34	 -209.30516	 -753.69739	  24.85665	 -18.85665
 57	 -180.55034	 -765.89355	  14.19974	 -8.19974
 61	 -200.81314	 -819.35541	  12.98839	 -6.98839
 59	 -197.07906	 -770.96326	  16.67768	 -10.67768
 34	 -209.30516	 -753.69739	  24.85665	 -18.85665
 60	 -207.63152	 -784.49695	  20.15988	 -14.15988
 62	 -211.26765	 -808.26917	  24.43631	 -18.43631
 62	 -211.26765	 -808.26917	  24.43631	 -18.43631
 33	 -206.43022	 -766.04669	  30.52282	 -24.52282
 34	 -209.30516	 -753.69739	  24.85665	 -18.85665
 60	 -207.63152	 -784.49695	  20.15988	 -14.15988
 59	 -197.07906	 -770.96326	  16.67768	 -10.67768
 63	 -211.83153	 -850.67584	  17.16818	 -11.16818
 60	 -207.63152	 -784.49695	  20.15988	 -14.15988
 63	 -211.83153	 -850.67584	  17.16818	 -11.16818
 62	 -211.26765	 -808.26917	  24.43631	 -18.43631
 63	 -211.83153	 -850.67584	  17.16818	 -11.16818
 59	 -197.07906	 -770.96326	  16.67768	 -10.67768
 61	 -200.81314	 -819.35541	  12.98839	 -6.98839
 64	 -206.70888	 -818.50562	  29.23893	 -23.23893
 33	 -206.43022	 -766.04669	  30.52282	 -24.52282
 62	 -211.26765	 -808.26917	  24.43631	 -18.43631
 23	 -195.33841	 -819.15637	  33.80154	 -27.80154
 33	 -206.43022	 -766.04669	  30.52282	 -24.52282
 64	 -206.70888	 -818.50562	  29.23893	 -23.23893
 57	 -180.55034	 -765.89355	  14.19974	 -8.19974
 65	 -176.15941	 -806.35297	  10.25462	 -4.25462
 61	 -200.81314	 -819.35541	  12.98839	 -6.98839
 57	 -180.55034	 -765.89355	  14.19974	 -8.19974
 58	 -160.68962	 -776.3183	  12.76182	 -6.76182
 65	 -176.15941	 -806.35297	  10.25462	 -4.25462
 23	 -195.33841	 -819.15637	  33.80154	 -27.80154
 64	 -206.70888	 -818.50562	  29.23893	 -23.23893
 66	 -192.24489	 -877.51141	  31.91768	 -25.91768
 23	 -195.33841	 -819.15637	  33.80154	 -27.80154
 66	 -192.24489	 -877.51141	  31.91768	 -25.91768
 20	 -181.7173	 -861.39856	  35.38074	 -29.38074
 20	 -181.7173	 -861.39856	  35.38074	 -29.38074
 66	 -192.24489	 -877.51141	  31.91768	 -25.91768
 19	 -170.86917	 -913.00897	  32.42405	 -26.42405
 66	 -192.24489	 -877.51141	  31.91768	 -25.91768
 64	 -206.70888	 -818.50562	  29.23893	 -23.23893
 67	 -202.26692	 -881.96698	  26.71749	 -20.71749
 64	 -206.70888	 -818.50562	  29.23893	 -23.23893
 62	 -211.26765	 -808.26917	  24.43631	 -18.43631
 67	 -202.26692	 -881.96698	  26.71749	 -20.71749
 19	 -170.86917	 -913.00897	  32.42405	 -26.42405
 66	 -192.24489	 -877.51141	  31.91768	 -25.91768
 68	 -180.30545	 -930.78839	  27.40679	 -21.40679
 66	 -192.24489	 -877.51141	  31.91768	 -25.91768
 67	 -202.26692	 -881.96698	  26.71749	 -20.71749
 68	 -180.30545	 -930.78839	  27.40679	 -21.40679
 19	 -170.86917	 -913.00897	  32.42405	 -26.42405
 68	 -180.30545	 -930.78839	  27.40679	 -21.40679
 16	 -156.75259	 -951.51013	  26.14911	 -20.14911
 67	 -202.26692	 -881.96698	  26.71749	 -20.71749
 62	 -211.26765	 -808.26917	  24.43631	 -18.43631
 69	 -211.37918	 -878.95801	  22.01753	 -16.01753
 62	 -211.26765	 -808.26917	  24.43631	 -18.43631
 63	 -211.83153	 -850.67584	  17.16818	 -11.16818
 69	 -211.37918	 -878.95801	  22.01753	 -16.01753
 68	 -180.30545	 -930.78839	  27.40679	 -21.40679
 67	 -202.26692	 -881.96698	  26.71749	 -20.71749
 70	 -195.45782	 -925.92047	  23.64869	 -17.64869
 69	 -211.37918	 -878.95801	  22.01753	 -16.01753
 70	 -195.45782	 -925.92047	  23.64869	 -17.64869
 67	 -202.26692	 -881.96698	  26.71749	 -20.71749
 71	 -176.55203	 -971.68964	  21.97159	 -15.97159
 68	 -180.30545	 -930.78839	  27.40679	 -21.40679
 70	 -195.45782	 -925.92047	  23.64869	 -17.64869
 71	 -176.55203	 -971.68964	  21.97159	 -15.97159
 16	 -156.75259	 -951.51013	  26.14911	 -20.14911
 68	 -180.30545	 -930.78839	  27.40679	 -21.40679
 72	 -202.36229	 -953.19934	  18.33405	 -12.33405
 70	 -195.45782	 -925.92047	  23.64869	 -17.64869
 69	 -211.37918	 -878.95801	  22.01753	 -16.01753
 72	 -202.36229	 -953.19934	  18.33405	 -12.33405
 71	 -176.55203	 -971.68964	  21.97159	 -15.97159
 70	 -195.45782	 -925.92047	  23.64869	 -17.64869
 73	 -212.36993	 -918.0448	  13.39184	 -7.39184
 69	 -211.37918	 -878.95801	  22.01753	 -16.01753
 63	 -211.83153	 -850.67584	  17.16818	 -11.16818
 72	 -202.36229	 -953.19934	  18.33405	 -12.33405
 69	 -211.37918	 -878.95801	  22.01753	 -16.01753
 73	 -212.36993	 -918.0448	  13.39184	 -7.39184
 63	 -211.83153	 -850.67584	  17.16818	 -11.16818
 74	 -202.56677	 -884.50604	  8.63634	 -2.63634
 73	 -212.36993	 -918.0448	  13.39184	 -7.39184
 61	 -200.81314	 -819.35541	  12.98839	 -6.98839
 74	 -202.56677	 -884.50604	  8.63634	 -2.63634
 63	 -211.83153	 -850.67584	  17.16818	 -11.16818
 61	 -200.81314	 -819.35541	  12.98839	 -6.98839
 65	 -176.15941	 -806.35297	  10.25462	 -4.25462
 74	 -202.56677	 -884.50604	  8.63634	 -2.63634
 73	 -212.36993	 -918.0448	  13.39184	 -7.39184
 75	 -210.06166	 -985.02716	  9.63042	 -3.63042
 72	 -202.36229	 -953.19934	  18.33405	 -12.33405
 74	 -202.56677	 -884.50604	  8.63634	 -2.63634
 76	 -199.40022	 -946.81012	  5.11213	  0.88787
 73	 -212.36993	 -918.0448	  13.39184	 -7.39184
 73	 -212.36993	 -918.0448	  13.39184	 -7.39184
 76	 -199.40022	 -946.81012	  5.11213	  0.88787
 75	 -210.06166	 -985.02716	  9.63042	 -3.63042
 74	 -202.56677	 -884.50604	  8.63634	 -2.63634
 65	 -176.15941	 -806.35297	  10.25462	 -4.25462
 77	 -178.05939	 -868.34167	  5.93425	  0.06575
 74	 -202.56677	 -884.50604	  8.63634	 -2.63634
 77	 -178.05939	 -868.34167	  5.93425	  0.06575
 76	 -199.40022	 -946.81012	  5.11213	  0.88787
 72	 -202.36229	 -953.19934	  18.33405	 -12.33405
 75	 -210.06166	 -985.02716	  9.63042	 -3.63042
 78	 -197.60805	 -1020.4278	  14.39343	 -8.39343
 78	 -197.60805	 -1020.4278	  14.39343	 -8.39343
 71	 -176.55203	 -971.68964	  21.97159	 -15.97159
 72	 -202.36229	 -953.19934	  18.33405	 -12.33405
 76	 -199.40022	 -946.81012	  5.11213	  0.88787
 79	 -197.3553	 -1039.45886	  1.0263	  4.9737
 75	 -210.06166	 -985.02716	  9.63042	 -3.63042
 80	 -205.02045	 -1072.79211	  5.06091	  0.93909
 78	 -197.60805	 -1020.4278	  14.39343	 -8.39343
 75	 -210.06166	 -985.02716	  9.63042	 -3.63042
 75	 -210.06166	 -985.02716	  9.63042	 -3.63042
 79	 -197.3553	 -1039.45886	  1.0263	  4.9737
 80	 -205.02045	 -1072.79211	  5.06091	  0.93909
 81	 -172.68666	 -1043.07556	  17.96038	 -11.96038
 71	 -176.55203	 -971.68964	  21.97159	 -15.97159
