 582	 -10.2519	  12.5644	  22.07468	  23.40975
 622	 -10.29397	  12.52703	  22.05953	  23.3947
 624	 -10.26271	  12.58117	  22.0642	  23.39934
 579	 -10.2877	  12.50242	  22.06933	  23.40444
 627	 -10.03898	  12.45137	  22.01931	  23.35477
 712	 -9.5673	  11.68496	  21.94135	  23.27737
 625	 -10.06289	  12.39474	  22.03026	  23.36564
 713	 -9.5434	  11.74159	  21.9304	  23.26651
 712	 -9.5673	  11.68496	  21.94135	  23.27737
 627	 -10.03898	  12.45137	  22.01931	  23.35477
 629	 -10.02253	  12.50085	  22.00178	  23.33738
 713	 -9.5434	  11.74159	  21.9304	  23.26651
 627	 -10.03898	  12.45137	  22.01931	  23.35477
 714	 -9.52694	  11.79107	  21.91287	  23.24911
 713	 -9.5434	  11.74159	  21.9304	  23.26651
 629	 -10.02253	  12.50085	  22.00178	  23.33738
 631	 -10.01512	  12.53835	  21.9794	  23.31515
 714	 -9.52694	  11.79107	  21.91287	  23.24911
 629	 -10.02253	  12.50085	  22.00178	  23.33738
 715	 -9.51953	  11.82857	  21.89049	  23.22688
 714	 -9.52694	  11.79107	  21.91287	  23.24911
 631	 -10.01512	  12.53835	  21.9794	  23.31515
 633	 -10.01749	  12.5602	  21.95434	  23.29028
 715	 -9.51953	  11.82857	  21.89049	  23.22688
 631	 -10.01512	  12.53835	  21.9794	  23.31515
 716	 -9.5219	  11.85041	  21.86543	  23.20201
 715	 -9.51953	  11.82857	  21.89049	  23.22688
 633	 -10.01749	  12.5602	  21.95434	  23.29028
 635	 -10.02941	  12.56424	  21.92907	  23.26518
 716	 -9.5219	  11.85041	  21.86543	  23.20201
 633	 -10.01749	  12.5602	  21.95434	  23.29028
 717	 -9.53382	  11.85446	  21.84015	  23.17692
 716	 -9.5219	  11.85041	  21.86543	  23.20201
 635	 -10.02941	  12.56424	  21.92907	  23.26518
 637	 -10.0497	  12.55009	  21.90605	  23.24233
 717	 -9.53382	  11.85446	  21.84015	  23.17692
 635	 -10.02941	  12.56424	  21.92907	  23.26518
 718	 -9.55412	  11.84031	  21.81714	  23.15406
 717	 -9.53382	  11.85446	  21.84015	  23.17692
 637	 -10.0497	  12.55009	  21.90605	  23.24233
 639	 -10.07639	  12.51914	  21.88754	  23.22396
 718	 -9.55412	  11.84031	  21.81714	  23.15406
 637	 -10.0497	  12.55009	  21.90605	  23.24233
 719	 -9.5808	  11.80936	  21.79863	  23.13569
 718	 -9.55412	  11.84031	  21.81714	  23.15406
 639	 -10.07639	  12.51914	  21.88754	  23.22396
 718	 -9.55412	  11.84031	  21.81714	  23.15406
 719	 -9.5808	  11.80936	  21.79863	  23.13569
 696	 -9.54151	  11.87347	  21.80824	  23.14523
 694	 -9.51729	  11.89034	  21.8357	  23.1725
 718	 -9.55412	  11.84031	  21.81714	  23.15406
 696	 -9.54151	  11.87347	  21.80824	  23.14523
 696	 -9.54151	  11.87347	  21.80824	  23.14523
 693	 -9.35036	  11.65126	  21.80575	  23.14277
 694	 -9.51729	  11.89034	  21.8357	  23.1725
 693	 -9.35036	  11.65126	  21.80575	  23.14277
 691	 -9.33614	  11.64643	  21.83591	  23.1727
 694	 -9.51729	  11.89034	  21.8357	  23.1725
