 1856	 -5.86803	  1.25551	  11.01267	  11.2122
 1714	 -5.8579	  1.28965	  11.00116	  11.20069
 1856	 -5.86803	  1.25551	  11.01267	  11.2122
 1886	 -5.85731	  1.28952	  11.00118	  11.20071
 1887	 -5.86805	  1.25483	  11.01273	  11.21226
 1858	 -5.86894	  1.25465	  11.0125	  11.21204
 1518	 -5.86006	  1.2364	  11.01164	  11.21117
 1887	 -5.86805	  1.25483	  11.01273	  11.21226
 1518	 -5.86006	  1.2364	  11.01164	  11.21117
 1517	 -5.85915	  1.23656	  11.01188	  11.21141
 1862	 -5.9209	  1.24884	  11.05977	  11.2593
 1888	 -5.92145	  1.25407	  11.05999	  11.25952
 1889	 -5.92052	  1.25424	  11.06021	  11.25974
 1862	 -5.9209	  1.24884	  11.05977	  11.2593
 1889	 -5.92052	  1.25424	  11.06021	  11.25974
 1859	 -5.91997	  1.24901	  11.05999	  11.25952
 1888	 -5.92145	  1.25407	  11.05999	  11.25952
 1865	 -5.93393	  1.42215	  11.06233	  11.26186
 1864	 -5.93301	  1.42229	  11.06257	  11.2621
 1888	 -5.92145	  1.25407	  11.05999	  11.25952
 1864	 -5.93301	  1.42229	  11.06257	  11.2621
 1890	 -5.92052	  1.25424	  11.06021	  11.25974
 1866	 -5.93405	  1.42298	  11.06242	  11.26195
 1891	 -5.93764	  1.47271	  11.06303	  11.26256
 1892	 -5.93674	  1.47283	  11.06325	  11.26278
 1866	 -5.93405	  1.42298	  11.06242	  11.26195
 1892	 -5.93674	  1.47283	  11.06325	  11.26278
 1893	 -5.93315	  1.42313	  11.06264	  11.26217
 1894	 -5.93779	  1.47447	  11.06307	  11.2626
 1895	 -5.93686	  1.47466	  11.06329	  11.26282
 1892	 -5.93674	  1.47283	  11.06325	  11.26278
 1894	 -5.93779	  1.47447	  11.06307	  11.2626
 1892	 -5.93674	  1.47283	  11.06325	  11.26278
 1896	 -5.93764	  1.47271	  11.06303	  11.26256
 1897	 -5.94176	  1.52452	  11.064	  11.26353
 1898	 -5.94732	  1.55974	  11.06712	  11.26665
