 2395	  25529.625	  21475.50586	  14111.28223	 -14091.28223
 8308	  25802.79492	  21128.69141	  14040.8457	 -14020.8457
 8389	  25566.33789	  21107.75781	  14006.33887	 -13986.33887
 2395	  25529.625	  21475.50586	  14111.28223	 -14091.28223
 609	  25329.88281	  21060.13672	  13985.27246	 -13965.27246
 2457	  25056.71094	  21349.74414	  14084.51855	 -14064.51855
 8477	  25293.16992	  21443.14258	  14082.53223	 -14062.53223
 8389	  25566.33789	  21107.75781	  14006.33887	 -13986.33887
 609	  25329.88281	  21060.13672	  13985.27246	 -13965.27246
 8477	  25293.16992	  21443.14258	  14082.53223	 -14062.53223
 8662	  24783.54297	  21549.79883	  14228.86426	 -14208.86426
 8742	  24547.08789	  21470.2168	  14223.89355	 -14203.89355
 2522	  24510.375	  21796.73633	  14349.59863	 -14329.59863
 8742	  24547.08789	  21470.2168	  14223.89355	 -14203.89355
 8831	  24273.91992	  21807.92578	  14298.91699	 -14278.91699
 2522	  24510.375	  21796.73633	  14349.59863	 -14329.59863
 2457	  25056.71094	  21349.74414	  14084.51855	 -14064.51855
 8661	  24820.25586	  21213.625	  14108.01953	 -14088.01953
 8662	  24783.54297	  21549.79883	  14228.86426	 -14208.86426
 8661	  24820.25586	  21213.625	  14108.01953	 -14088.01953
 8742	  24547.08789	  21470.2168	  14223.89355	 -14203.89355
 8662	  24783.54297	  21549.79883	  14228.86426	 -14208.86426
 8742	  24547.08789	  21470.2168	  14223.89355	 -14203.89355
 8830	  24310.63281	  21507.82227	  14159.9082	 -14139.9082
 8831	  24273.91992	  21807.92578	  14298.91699	 -14278.91699
 8830	  24310.63281	  21507.82227	  14159.9082	 -14139.9082
 2580	  24037.46289	  21837.22461	  14239.11328	 -14219.11328
 8831	  24273.91992	  21807.92578	  14298.91699	 -14278.91699
 8661	  24820.25586	  21213.625	  14108.01953	 -14088.01953
 2521	  24583.80078	  21171.99609	  14083.93652	 -14063.93652
 8742	  24547.08789	  21470.2168	  14223.89355	 -14203.89355
 2521	  24583.80078	  21171.99609	  14083.93652	 -14063.93652
 8830	  24310.63281	  21507.82227	  14159.9082	 -14139.9082
 8742	  24547.08789	  21470.2168	  14223.89355	 -14203.89355
 8549	  25093.42383	  20988.09961	  13976.50098	 -13956.50098
 8661	  24820.25586	  21213.625	  14108.01953	 -14088.01953
 2457	  25056.71094	  21349.74414	  14084.51855	 -14064.51855
 609	  25329.88281	  21060.13672	  13985.27246	 -13965.27246
 8549	  25093.42383	  20988.09961	  13976.50098	 -13956.50098
 2457	  25056.71094	  21349.74414	  14084.51855	 -14064.51855
 8660	  24856.96875	  20888.60156	  13981.56055	 -13961.56055
 2521	  24583.80078	  21171.99609	  14083.93652	 -14063.93652
 8661	  24820.25586	  21213.625	  14108.01953	 -14088.01953
 8549	  25093.42383	  20988.09961	  13976.50098	 -13956.50098
 8660	  24856.96875	  20888.60156	  13981.56055	 -13961.56055
 8661	  24820.25586	  21213.625	  14108.01953	 -14088.01953
 8830	  24310.63281	  21507.82227	  14159.9082	 -14139.9082
 8896	  24074.17578	  21539.54883	  14098.88281	 -14078.88281
 2580	  24037.46289	  21837.22461	  14239.11328	 -14219.11328
 8896	  24074.17578	  21539.54883	  14098.88281	 -14078.88281
 9007	  23801.00586	  21861.88281	  14181.64551	 -14161.64551
 2580	  24037.46289	  21837.22461	  14239.11328	 -14219.11328
 2521	  24583.80078	  21171.99609	  14083.93652	 -14063.93652
 8829	  24347.3457	  21212.05859	  14018.71289	 -13998.71289
 8830	  24310.63281	  21507.82227	  14159.9082	 -14139.9082
 8829	  24347.3457	  21212.05859	  14018.71289	 -13998.71289
 8896	  24074.17578	  21539.54883	  14098.88281	 -14078.88281
 8830	  24310.63281	  21507.82227	  14159.9082	 -14139.9082
 8896	  24074.17578	  21539.54883	  14098.88281	 -14078.88281
 9006	  23837.71875	  21570.23242	  14038.38184	 -14018.38184
 9007	  23801.00586	  21861.88281	  14181.64551	 -14161.64551
 9006	  23837.71875	  21570.23242	  14038.38184	 -14018.38184
 2642	  23564.55273	  21892.36523	  14121.24805	 -14101.24805
 9007	  23801.00586	  21861.88281	  14181.64551	 -14161.64551
 8829	  24347.3457	  21212.05859	  14018.71289	 -13998.71289
 2579	  24110.88867	  21250.1543	  13954.48047	 -13934.48047
 8896	  24074.17578	  21539.54883	  14098.88281	 -14078.88281
 2579	  24110.88867	  21250.1543	  13954.48047	 -13934.48047
 9006	  23837.71875	  21570.23242	  14038.38184	 -14018.38184
 8896	  24074.17578	  21539.54883	  14098.88281	 -14078.88281
 8741	  24620.51367	  20882.26172	  13939.70605	 -13919.70605
 8829	  24347.3457	  21212.05859	  14018.71289	 -13998.71289
 2521	  24583.80078	  21171.99609	  14083.93652	 -14063.93652
 8660	  24856.96875	  20888.60156	  13981.56055	 -13961.56055
 8741	  24620.51367	  20882.26172	  13939.70605	 -13919.70605
 2521	  24583.80078	  21171.99609	  14083.93652	 -14063.93652
 641	  24384.05859	  20926.24414	  13872.50879	 -13852.50879
 2579	  24110.88867	  21250.1543	  13954.48047	 -13934.48047
 8829	  24347.3457	  21212.05859	  14018.71289	 -13998.71289
 8741	  24620.51367	  20882.26172	  13939.70605	 -13919.70605
 641	  24384.05859	  20926.24414	  13872.50879	 -13852.50879
 8829	  24347.3457	  21212.05859	  14018.71289	 -13998.71289
 9006	  23837.71875	  21570.23242	  14038.38184	 -14018.38184
 9086	  23601.26563	  21596.7168	  13979.99609	 -13959.99609
 2642	  23564.55273	  21892.36523	  14121.24805	 -14101.24805
 9086	  23601.26563	  21596.7168	  13979.99609	 -13959.99609
 9175	  23328.09375	  21933.23633	  14055.61621	 -14035.61621
 2642	  23564.55273	  21892.36523	  14121.24805	 -14101.24805
 2579	  24110.88867	  21250.1543	  13954.48047	 -13934.48047
 9005	  23874.43164	  21282.99805	  13892.89063	 -13872.89063
 9006	  23837.71875	  21570.23242	  14038.38184	 -14018.38184
 9005	  23874.43164	  21282.99805	  13892.89063	 -13872.89063
 9086	  23601.26563	  21596.7168	  13979.99609	 -13959.99609
 9006	  23837.71875	  21570.23242	  14038.38184	 -14018.38184
 9086	  23601.26563	  21596.7168	  13979.99609	 -13959.99609
 9174	  23364.80664	  21637.58594	  13914.36523	 -13894.36523
 9175	  23328.09375	  21933.23633	  14055.61621	 -14035.61621
 9174	  23364.80664	  21637.58594	  13914.36523	 -13894.36523
