 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 0	 -10.55405	 -10.22483	  22.11706	  22.3158
 1	 -11.01468	 -10.42166	  22.1005	  22.29924
 2	 -11.12551	 -9.87157	  22.12953	  22.32827
 3	 -10.55405	 -10.22483	  22.11706	  22.3158
 4	 -11.12551	 -9.87157	  22.12953	  22.32827
 5	 -9.60776	 -9.20925	  22.18484	  22.38358
 3	 -10.55405	 -10.22483	  22.11706	  22.3158
 5	 -9.60776	 -9.20925	  22.18484	  22.38358
 6	 -9.39748	 -9.139	  22.19131	  22.39005
 7	 -9.39749	 -9.13903	  22.19123	  22.38997
 8	 -9.39748	 -9.14655	  22.14661	  22.34535
 9	 -9.57091	 -9.30995	  22.13203	  22.33077
 10	 -9.39748	 -9.139	  22.19131	  22.39005
 11	 -9.39749	 -9.13903	  22.19123	  22.38997
 12	 -9.57091	 -9.30995	  22.13203	  22.33077
 13	 -9.39748	 -9.139	  22.19131	  22.39005
 9	 -9.57091	 -9.30995	  22.13203	  22.33077
 14	 -9.74734	 -9.47618	  22.11719	  22.31593
 13	 -9.39748	 -9.139	  22.19131	  22.39005
 14	 -9.74734	 -9.47618	  22.11719	  22.31593
 15	 -10.01666	 -9.72739	  22.10967	  22.30841
 16	 -9.39748	 -9.139	  22.19131	  22.39005
 17	 -10.01666	 -9.72739	  22.10967	  22.30841
 18	 -10.26144	 -9.9557	  22.10283	  22.30157
 13	 -9.39748	 -9.139	  22.19131	  22.39005
 19	 -10.26144	 -9.9557	  22.10283	  22.30157
 20	 -10.40525	 -10.08797	  22.10982	  22.30856
 21	 -10.55405	 -10.22483	  22.11706	  22.3158
 16	 -9.39748	 -9.139	  22.19131	  22.39005
 20	 -10.40525	 -10.08797	  22.10982	  22.30856
 22	 -14.39125	 -11.71811	  21.95541	  22.15416
 23	 -13.8812	 -11.52294	  21.97625	  22.175
 24	 -13.88175	 -11.49937	  21.97215	  22.17089
 25	 -14.69473	 -11.82649	  21.94508	  22.14383
 26	 -14.39125	 -11.71811	  21.95541	  22.15416
 27	 -13.88175	 -11.49937	  21.97215	  22.17089
 28	 -14.69473	 -11.82649	  21.94508	  22.14383
 29	 -13.88175	 -11.49937	  21.97215	  22.17089
 30	 -13.91459	 -11.26921	  21.96703	  22.16577
 28	 -14.69473	 -11.82649	  21.94508	  22.14383
 30	 -13.91459	 -11.26921	  21.96703	  22.16577
 31	 -15.92444	 -12.13988	  21.90114	  22.09989
 32	 -16.55175	 -12.57371	  21.88326	  22.08201
 33	 -16.82627	 -12.76356	  21.87543	  22.07418
 34	 -15.90881	 -12.36966	  21.90557	  22.10432
 32	 -16.55175	 -12.57371	  21.88326	  22.08201
 34	 -15.90881	 -12.36966	  21.90557	  22.10432
 35	 -15.57413	 -12.18034	  21.9158	  22.11456
 31	 -15.92444	 -12.13988	  21.90114	  22.09989
 36	 -16.55175	 -12.57371	  21.88326	  22.08201
 37	 -15.57413	 -12.18034	  21.9158	  22.11456
 31	 -15.92444	 -12.13988	  21.90114	  22.09989
 37	 -15.57413	 -12.18034	  21.9158	  22.11456
 38	 -15.33953	 -12.04763	  21.92298	  22.12173
 31	 -15.92444	 -12.13988	  21.90114	  22.09989
 38	 -15.33953	 -12.04763	  21.92298	  22.12173
 39	 -15.07891	 -11.96369	  21.932	  22.13075
 28	 -14.69473	 -11.82649	  21.94508	  22.14383
 31	 -15.92444	 -12.13988	  21.90114	  22.09989
 39	 -15.07891	 -11.96369	  21.932	  22.13075
 40	 -17.34547	 -13.06678	  21.87217	  22.07093
 41	 -17.37844	 -13.07946	  21.87084	  22.06959
 42	 -16.34908	 -12.20328	  21.95466	  22.15341
 43	 -15.42831	 -11.79232	  21.98411	  22.18286
 44	 -15.33953	 -12.04763	  21.92298	  22.12173
 45	 -15.57413	 -12.18034	  21.9158	  22.11456
 46	 -15.83168	 -12.00026	  21.976	  22.17475
 43	 -15.42831	 -11.79232	  21.98411	  22.18286
 45	 -15.57413	 -12.18034	  21.9158	  22.11456
 47	 -15.83168	 -12.00026	  21.976	  22.17475
 48	 -15.57413	 -12.18034	  21.9158	  22.11456
 49	 -15.90881	 -12.36966	  21.90557	  22.10432
 50	 -15.83168	 -12.00026	  21.976	  22.17475
 51	 -15.90881	 -12.36966	  21.90557	  22.10432
 52	 -16.98437	 -12.91829	  21.88516	  22.08391
 53	 -15.83168	 -12.00026	  21.976	  22.17475
 54	 -16.98437	 -12.91829	  21.88516	  22.08391
 55	 -17.06126	 -12.95751	  21.8837	  22.08245
 56	 -16.34908	 -12.20328	  21.95466	  22.15341
 57	 -15.83168	 -12.00026	  21.976	  22.17475
 58	 -17.06126	 -12.95751	  21.8837	  22.08245
 59	 -17.34547	 -13.06678	  21.87217	  22.07093
 60	 -16.34908	 -12.20328	  21.95466	  22.15341
 61	 -17.06126	 -12.95751	  21.8837	  22.08245
 62	 -14.7291	 -11.54218	  22.01395	  22.21269
 63	 -14.9176	 -11.60382	  22.00721	  22.20596
 64	 -14.05993	 -11.2309	  22.03634	  22.23508
 62	 -14.7291	 -11.54218	  22.01395	  22.21269
 64	 -14.05993	 -11.2309	  22.03634	  22.23508
 65	 -14.04796	 -11.22748	  22.03677	  22.23552
 66	 -13.96875	 -11.29356	  22.04111	  22.23985
 67	 -14.7291	 -11.54218	  22.01395	  22.21269
 68	 -14.04796	 -11.22748	  22.03677	  22.23552
 66	 -13.96875	 -11.29356	  22.04111	  22.23985
 68	 -14.04796	 -11.22748	  22.03677	  22.23552
 69	 -13.98092	 -11.20831	  22.03921	  22.23796
