VTX,  IDX,  gl_Position.x,  gl_Position.y,  gl_Position.z,  gl_Position.w
708,  395,   129.67564,   674.57239,   57.54395,   58.02744
709,  394,   160.04202,   974.07697,   89.80583,   90.28011
710,  396,   160.04205,   662.25989,   80.82797,   81.30481
711,  397,   55.67451,  -10.97404,   55.92638,   56.41032
712,  398,   52.97513,   0.15779,   34.77722,   35.26723
713,  399,   55.6745,  -0.23007,   56.23572,   56.71959
714,  399,   55.6745,  -0.23007,   56.23572,   56.71959
715,  398,   52.97513,   0.15779,   34.77722,   35.26723
716,  400,   52.97513,   10.9527,   35.08803,   35.57794
717,  401,   125.93713,   1002.6524,   35.76692,   36.25665
718,  402,   129.6756,   986.38947,   66.5218,   67.00273
719,  403,   125.93718,   690.83533,   26.78906,   27.28136
720,  403,   125.93718,   690.83533,   26.78906,   27.28136
721,  402,   129.6756,   986.38947,   66.5218,   67.00273
722,  404,   129.67564,   674.57239,   57.54395,   58.02744
723,  405,   66.69022,   1133.99158,  -277.14896,  -276.56979
724,  406,   4.41044,   1133.42041,  -276.06879,  -275.48993
725,  407,   66.69021,   1219.66992,  -274.6821,  -274.10364
726,  408,  -82.14705,   468.56458,   105.88506,   106.35474
727,  409,  -84.30101,   477.52728,   88.93573,   89.41026
728,  410,  -82.147,   170.9919,   97.31732,   97.78945
729,  410,  -82.147,   170.9919,   97.31732,   97.78945
730,  409,  -84.30101,   477.52728,   88.93573,   89.41026
731,  411,  -84.30098,   178.34502,   80.32166,   80.79865
732,  412,   76.11055,   1150.00232,  -307.42685,  -306.83902
733,  413,   66.69022,   1133.99158,  -277.14896,  -276.56979
734,  414,   66.69021,   1219.66992,  -274.6821,  -274.10364
735,  415,  -73.76518,   62.54887,  -136.80521,  -136.26617
736,  416,  -73.96178,   155.12505,  -134.18738,  -133.64908
737,  417,  -91.16338,   105.11043,  -219.14731,  -218.58475
738,  417,  -91.16338,   105.11043,  -219.14731,  -218.58475
739,  416,  -73.96178,   155.12505,  -134.18738,  -133.64908
740,  418,  -91.35999,   198.65239,  -216.50177,  -215.93994
741,  419,   75.54615,   5.36414,   32.13681,   32.62758
742,  420,   75.54616,  -27.71288,   31.18446,   31.67549
743,  421,   71.80771,   21.62714,   1.38194,   1.88148
744,  421,   71.80771,   21.62714,   1.38194,   1.88148
745,  420,   75.54616,  -27.71288,   31.18446,   31.67549
746,  422,   71.80771,  -11.44987,   0.42958,   0.9294
747,  419,   75.54615,   5.36414,   32.13681,   32.62758
748,  421,   71.80771,   21.62714,   1.38194,   1.88148
749,  423,   70.83815,   36.77211,   32.8463,   33.33685
750,  423,   70.83815,   36.77211,   32.8463,   33.33685
751,  421,   71.80771,   21.62714,   1.38194,   1.88148
752,  424,   67.08836,   53.03036,   2.1004,   2.59975
753,  425,   60.23711,   96.46535,   3.55138,   4.05031
754,  423,   70.83815,   36.77211,   32.8463,   33.33685
