18000	9947	17.86576	-3.19738	8.96778	9.46516
18001	9948	17.85965	-3.18452	8.96944	9.46681
18002	9949	17.89426	-3.12749	8.9692	9.46658
18003	9949	17.89426	-3.12749	8.9692	9.46658
18004	9948	17.85965	-3.18452	8.96944	9.46681
18005	9950	17.88568	-3.11883	8.97079	9.46817
18006	9951	17.86399	-3.19086	8.95544	9.45282
18007	9952	17.86576	-3.19738	8.96778	9.46516
18008	9953	17.89248	-3.12097	8.95686	9.45424
18009	9953	17.89248	-3.12097	8.95686	9.45424
18010	9952	17.86576	-3.19738	8.96778	9.46516
18011	9954	17.89426	-3.12749	8.9692	9.46658
18012	9955	17.86576	-3.19738	8.96778	9.46516
18013	9956	17.86399	-3.19086	8.95544	9.45282
18014	9957	17.82835	-3.22455	8.96778	9.46516
18015	9957	17.82835	-3.22455	8.96778	9.46516
18016	9956	17.86399	-3.19086	8.95544	9.45282
18017	9958	17.82657	-3.21802	8.95544	9.45282
18018	9959	17.86576	-3.19738	8.96778	9.46516
18019	9960	17.82835	-3.22455	8.96778	9.46516
18020	9961	17.85965	-3.18452	8.96944	9.46681
18021	9961	17.85965	-3.18452	8.96944	9.46681
18022	9960	17.82835	-3.22455	8.96778	9.46516
18023	9962	17.82417	-3.20911	8.96947	9.46685
18024	9963	17.82657	-3.21802	8.95544	9.45282
18025	9964	17.73038	-3.20935	8.95773	9.45511
18026	9965	17.82835	-3.22455	8.96778	9.46516
18027	9965	17.82835	-3.22455	8.96778	9.46516
18028	9964	17.73038	-3.20935	8.95773	9.45511
18029	9966	17.73215	-3.21587	8.97007	9.46744
18030	9967	17.72736	-3.20199	8.97172	9.4691
18031	9968	17.82417	-3.20911	8.96947	9.46685
18032	9969	17.73215	-3.21587	8.97007	9.46744
18033	9969	17.73215	-3.21587	8.97007	9.46744
18034	9968	17.82417	-3.20911	8.96947	9.46685
18035	9970	17.82835	-3.22455	8.96778	9.46516
18036	9971	17.69239	-3.31601	8.96803	9.4654
18037	9972	17.68521	-3.30416	8.96968	9.46705
18038	9973	17.70762	-3.23781	8.96995	9.46733
18039	9973	17.70762	-3.23781	8.96995	9.46733
18040	9972	17.68521	-3.30416	8.96968	9.46705
18041	9974	17.70201	-3.22485	8.9716	9.46898
18042	9975	17.69062	-3.30949	8.95569	9.45307
18043	9976	17.69239	-3.31601	8.96803	9.4654
18044	9977	17.70584	-3.23129	8.95762	9.455
18045	9977	17.70584	-3.23129	8.95762	9.455
18046	9976	17.69239	-3.31601	8.96803	9.4654
18047	9978	17.70762	-3.23781	8.96995	9.46733
18048	9979	17.66149	-3.42176	8.96564	9.46301
18049	9980	17.69239	-3.31601	8.96803	9.4654
18050	9981	17.65971	-3.41524	8.9533	9.45068
18051	9981	17.65971	-3.41524	8.9533	9.45068
18052	9980	17.69239	-3.31601	8.96803	9.4654
18053	9982	17.69062	-3.30949	8.95569	9.45307
18054	9983	17.65971	-3.41524	8.9533	9.45068
18055	9984	17.60709	-3.53001	8.96367	9.46105
18056	9979	17.66149	-3.42176	8.96564	9.46301
18057	9985	17.60531	-3.52349	8.95134	9.44872
18058	9984	17.60709	-3.53001	8.96367	9.46105
18059	9983	17.65971	-3.41524	8.9533	9.45068
18060	9986	17.53484	-3.62334	8.94996	9.44734
18061	9987	17.60709	-3.53001	8.96367	9.46105
18062	9985	17.60531	-3.52349	8.95134	9.44872
18063	9988	17.53662	-3.62987	8.9623	9.45967
18064	9987	17.60709	-3.53001	8.96367	9.46105
18065	9986	17.53484	-3.62334	8.94996	9.44734
18066	9989	17.68521	-3.30416	8.96968	9.46705
18067	9990	17.69239	-3.31601	8.96803	9.4654
18068	9991	17.65307	-3.41046	8.9673	9.46468
18069	9991	17.65307	-3.41046	8.9673	9.46468
18070	9990	17.69239	-3.31601	8.96803	9.4654
18071	9992	17.66149	-3.42176	8.96564	9.46301
18072	9993	17.60709	-3.53001	8.96367	9.46105
18073	9994	17.59911	-3.51747	8.96536	9.46274
18074	9995	17.66149	-3.42176	8.96564	9.46301
18075	9995	17.66149	-3.42176	8.96564	9.46301
18076	9994	17.59911	-3.51747	8.96536	9.46274
18077	9996	17.65307	-3.41046	8.9673	9.46468
18078	9997	17.59911	-3.51747	8.96536	9.46274
18079	9998	17.60709	-3.53001	8.96367	9.46105
18080	9999	17.53001	-3.6154	8.96401	9.46139
18081	9999	17.53001	-3.6154	8.96401	9.46139
18082	9998	17.60709	-3.53001	8.96367	9.46105
18083	10000	17.53662	-3.62987	8.9623	9.45967
18084	10001	17.53662	-3.62987	8.9623	9.45967
18085	10002	17.45748	-3.71045	8.96165	9.45903
18086	10003	17.53001	-3.6154	8.96401	9.46139
18087	10003	17.53001	-3.6154	8.96401	9.46139
18088	10002	17.45748	-3.71045	8.96165	9.45903
18089	10004	17.4524	-3.69443	8.96338	9.46076
18090	10005	17.4557	-3.70393	8.94932	9.4467
18091	10006	17.45748	-3.71045	8.96165	9.45903
18092	10007	17.53484	-3.62334	8.94996	9.44734
18093	10007	17.53484	-3.62334	8.94996	9.44734
18094	10006	17.45748	-3.71045	8.96165	9.45903
18095	10008	17.53662	-3.62987	8.9623	9.45967
18096	10009	17.37173	-3.77004	8.96176	9.45914
18097	10010	17.45748	-3.71045	8.96165	9.45903
18098	10011	17.36995	-3.76352	8.94942	9.44681
18099	10011	17.36995	-3.76352	8.94942	9.44681
18100	10010	17.45748	-3.71045	8.96165	9.45903
18101	10012	17.4557	-3.70393	8.94932	9.4467
18102	10013	17.4524	-3.69443	8.96338	9.46076
18103	10014	17.45748	-3.71045	8.96165	9.45903
18104	10015	17.36831	-3.75285	8.96348	9.46086
18105	10015	17.36831	-3.75285	8.96348	9.46086
18106	10014	17.45748	-3.71045	8.96165	9.45903
18107	10016	17.37173	-3.77004	8.96176	9.45914
18108	10017	17.37173	-3.77004	8.96176	9.45914
18109	10018	17.28139	-3.80688	8.96262	9.45999
18110	10019	17.36831	-3.75285	8.96348	9.46086
18111	10019	17.36831	-3.75285	8.96348	9.46086
18112	10018	17.28139	-3.80688	8.96262	9.45999
18113	10020	17.27973	-3.78898	8.96432	9.4617
18114	10021	17.27962	-3.80036	8.95028	9.44766
18115	10022	17.28139	-3.80688	8.96262	9.45999
18116	10023	17.36995	-3.76352	8.94942	9.44681
18117	10023	17.36995	-3.76352	8.94942	9.44681
18118	10022	17.28139	-3.80688	8.96262	9.45999
18119	10024	17.37173	-3.77004	8.96176	9.45914
18120	10025	16.84017	-0.66001	7.75545	8.25317
18121	10026	16.86233	-0.74128	7.90914	8.40682
18122	10027	16.9931	-0.65756	7.75227	8.25
18123	10027	16.9931	-0.65756	7.75227	8.25
18124	10026	16.86233	-0.74128	7.90914	8.40682
18125	10028	17.01526	-0.73883	7.90596	8.40364
18126	10029	16.9318	-1.24	8.11668	8.6143
18127	10030	17.04758	-1.23815	8.11428	8.6119
18128	10031	16.94157	-1.33883	8.11363	8.61125
18129	10031	16.94157	-1.33883	8.11363	8.61125
18130	10030	17.04758	-1.23815	8.11428	8.6119
18131	10032	17.04776	-1.33714	8.11143	8.60905
18132	10029	16.9318	-1.24	8.11668	8.6143
18133	10033	17.01646	-0.52728	7.92338	8.42105
18134	10030	17.04758	-1.23815	8.11428	8.6119
18135	10034	16.84246	-0.53006	7.92699	8.42466
18136	10033	17.01646	-0.52728	7.92338	8.42105
18137	10029	16.9318	-1.24	8.11668	8.6143
18138	10034	16.84246	-0.53006	7.92699	8.42466
18139	10035	17.01285	-0.50284	7.89875	8.39644
18140	10033	17.01646	-0.52728	7.92338	8.42105
18141	10036	16.83776	-0.50564	7.90239	8.40007
18142	10035	17.01285	-0.50284	7.89875	8.39644
18143	10034	16.84246	-0.53006	7.92699	8.42466
18144	10036	16.83776	-0.50564	7.90239	8.40007
18145	10037	16.83866	-0.55814	7.85338	8.35107
18146	10035	17.01285	-0.50284	7.89875	8.39644
18147	10035	17.01285	-0.50284	7.89875	8.39644
18148	10037	16.83866	-0.55814	7.85338	8.35107
18149	10038	17.00627	-0.55546	7.8499	8.34759
18150	10037	16.83866	-0.55814	7.85338	8.35107
18151	10039	16.83194	-0.53348	7.80675	8.30446
18152	10038	17.00627	-0.55546	7.8499	8.34759
18153	10038	17.00627	-0.55546	7.8499	8.34759
18154	10039	16.83194	-0.53348	7.80675	8.30446
18155	10040	16.99955	-0.5308	7.80327	8.30098
18156	10039	16.83194	-0.53348	7.80675	8.30446
18157	10041	16.996	-0.41714	7.78288	8.28059
18158	10040	16.99955	-0.5308	7.80327	8.30098
18159	10042	16.81858	-0.41997	7.78656	8.28427
18160	10041	16.996	-0.41714	7.78288	8.28059
18161	10039	16.83194	-0.53348	7.80675	8.30446
18162	10042	16.81858	-0.41997	7.78656	8.28427
18163	10043	16.81552	-0.41071	7.76315	8.26087
18164	10041	16.996	-0.41714	7.78288	8.28059
18165	10041	16.996	-0.41714	7.78288	8.28059
18166	10043	16.81552	-0.41071	7.76315	8.26087
18167	10044	16.99265	-0.40788	7.75947	8.2572
18168	10045	16.81552	-0.41071	7.76315	8.26087
18169	10046	16.84017	-0.66001	7.75545	8.25317
18170	10047	16.99265	-0.40788	7.75947	8.2572
18171	10047	16.99265	-0.40788	7.75947	8.2572
18172	10046	16.84017	-0.66001	7.75545	8.25317
18173	10048	16.9931	-0.65756	7.75227	8.25
18174	10049	17.14604	-0.65512	7.7491	8.24682
18175	10050	16.99265	-0.40788	7.75947	8.2572
18176	10048	16.9931	-0.65756	7.75227	8.25
18177	10051	17.16977	-0.40505	7.75579	8.25352
18178	10050	16.99265	-0.40788	7.75947	8.2572
18179	10049	17.14604	-0.65512	7.7491	8.24682
18180	10052	16.64241	0.06553	6.38339	6.8815
18181	10053	16.79534	0.06798	6.38021	6.87833
18182	10054	16.6677	-0.33293	6.21488	6.71304
18183	10054	16.6677	-0.33293	6.21488	6.71304
18184	10053	16.79534	0.06798	6.38021	6.87833
18185	10055	16.77408	-0.33123	6.21267	6.71083
18186	10056	16.61776	0.31483	6.39109	6.8892
18187	10057	16.79488	0.31766	6.38741	6.88552
18188	10058	16.64241	0.06553	6.38339	6.8815
