VTX,  IDX,  gl_Position.x,  gl_Position.y,  gl_Position.z,  gl_Position.w
1213,  620,   16.61899,  -1.35445,   7.76927,   8.26699
1214,  644,   16.46956,  -0.80623,   6.73253,   7.23054
1215,  638,   16.39398,  -0.91332,   6.73105,   7.22906
1216,  646,   16.47886,  -1.58643,   7.76556,   8.26328
1217,  643,   16.32943,  -1.03821,   6.72882,   7.22684
1218,  626,   16.70386,  -1.26802,   7.76996,   8.26768
1219,  620,   16.61899,  -1.35445,   7.76927,   8.26699
1220,  645,   16.55443,  -0.7198,   6.73321,   7.23123
1221,  632,   16.54341,  -1.46154,   7.76779,   8.26551
1222,  646,   16.47886,  -1.58643,   7.76556,   8.26328
1223,  638,   16.39398,  -0.91332,   6.73105,   7.22906
1224,  647,   16.59364,  -1.64583,   8.11629,   8.61391
1225,  646,   16.47886,  -1.58643,   7.76556,   8.26328
1226,  632,   16.54341,  -1.46154,   7.76779,   8.26551
1227,  648,   16.52909,  -1.77072,   8.11407,   8.61169
1228,  646,   16.47886,  -1.58643,   7.76556,   8.26328
1229,  647,   16.59364,  -1.64583,   8.11629,   8.61391
1230,  649,   16.59364,  -1.64583,   8.11629,   8.61391
1231,  650,   16.54492,  -1.79464,   8.12838,   8.62599
1232,  648,   16.52909,  -1.77072,   8.11407,   8.61169
1233,  651,   16.60776,  -1.67307,   8.13054,   8.62816
1234,  650,   16.54492,  -1.79464,   8.12838,   8.62599
1235,  649,   16.59364,  -1.64583,   8.11629,   8.61391
1236,  652,   16.4773,  -1.91052,   8.11114,   8.60876
1237,  646,   16.47886,  -1.58643,   7.76556,   8.26328
1238,  653,   16.52909,  -1.77072,   8.11407,   8.61169
1239,  654,   16.42707,  -1.72623,   7.76264,   8.26036
1240,  646,   16.47886,  -1.58643,   7.76556,   8.26328
1241,  652,   16.4773,  -1.91052,   8.11114,   8.60876
1242,  655,   16.70223,  -1.84909,   8.20454,   8.70214
1243,  656,   16.54492,  -1.79464,   8.12838,   8.62599
1244,  651,   16.60776,  -1.67307,   8.13054,   8.62816
1245,  657,   16.65128,  -1.94766,   8.20278,   8.70038
1246,  656,   16.54492,  -1.79464,   8.12838,   8.62599
1247,  655,   16.70223,  -1.84909,   8.20454,   8.70214
1248,  658,   16.70387,  -1.85386,   8.21166,   8.70925
1249,  657,   16.65128,  -1.94766,   8.20278,   8.70038
1250,  655,   16.70223,  -1.84909,   8.20454,   8.70214
1251,  659,   16.65301,  -1.95227,   8.2099,   8.7075
1252,  657,   16.65128,  -1.94766,   8.20278,   8.70038
1253,  658,   16.70387,  -1.85386,   8.21166,   8.70925
1254,  660,   16.27764,  -1.17801,   6.72589,   7.22391
1255,  646,   16.47886,  -1.58643,   7.76556,   8.26328
1256,  654,   16.42707,  -1.72623,   7.76264,   8.26036
1257,  661,   16.32943,  -1.03821,   6.72882,   7.22684
1258,  646,   16.47886,  -1.58643,   7.76556,   8.26328
1259,  660,   16.27764,  -1.17801,   6.72589,   7.22391
1260,  660,   16.27764,  -1.17801,   6.72589,   7.22391
1261,  662,   16.12402,  -0.30055,   5.34831,   5.84672
1262,  643,   16.32943,  -1.03821,   6.72882,   7.22684
1263,  663,   16.07861,  -0.44781,   5.34503,   5.84345
1264,  662,   16.12402,  -0.30055,   5.34831,   5.84672
1265,  660,   16.27764,  -1.17801,   6.72589,   7.22391
1266,  660,   16.27764,  -1.17801,   6.72589,   7.22391
1267,  664,   16.0332,  -0.59508,   5.34176,   5.84017
1268,  663,   16.07861,  -0.44781,   5.34503,   5.84345
1269,  665,   16.23972,  -1.32913,   6.72235,   7.22037
1270,  664,   16.0332,  -0.59508,   5.34176,   5.84017
1271,  660,   16.27764,  -1.17801,   6.72589,   7.22391
1272,  660,   16.27764,  -1.17801,   6.72589,   7.22391
1273,  666,   16.38915,  -1.87735,   7.75909,   8.25681
1274,  665,   16.23972,  -1.32913,   6.72235,   7.22037
1275,  654,   16.42707,  -1.72623,   7.76264,   8.26036
1276,  666,   16.38915,  -1.87735,   7.75909,   8.25681
1277,  660,   16.27764,  -1.17801,   6.72589,   7.22391
1278,  667,   16.4773,  -1.91052,   8.11114,   8.60876
1279,  666,   16.38915,  -1.87735,   7.75909,   8.25681
1280,  654,   16.42707,  -1.72623,   7.76264,   8.26036
1281,  668,   16.43938,  -2.06164,   8.1076,   8.60522
1282,  666,   16.38915,  -1.87735,   7.75909,   8.25681
1283,  667,   16.4773,  -1.91052,   8.11114,   8.60876
1284,  665,   16.23972,  -1.32913,   6.72235,   7.22037
1285,  666,   16.38915,  -1.87735,   7.75909,   8.25681
1286,  669,   16.21679,  -1.48796,   6.71826,   7.21628
1287,  669,   16.21679,  -1.48796,   6.71826,   7.21628
1288,  670,   16.0332,  -0.59508,   5.34176,   5.84017
1289,  665,   16.23972,  -1.32913,   6.72235,   7.22037
1290,  671,   16.01776,  -0.75776,   5.3374,   5.83581
1291,  670,   16.0332,  -0.59508,   5.34176,   5.84017
1292,  669,   16.21679,  -1.48796,   6.71826,   7.21628
1293,  669,   16.21679,  -1.48796,   6.71826,   7.21628
1294,  672,   16.00232,  -0.92045,   5.33304,   5.83146
1295,  671,   16.01776,  -0.75776,   5.3374,   5.83581
1296,  673,   16.20922,  -1.65052,   6.71374,   7.21176
1297,  672,   16.00232,  -0.92045,   5.33304,   5.83146
1298,  669,   16.21679,  -1.48796,   6.71826,   7.21628
1299,  669,   16.21679,  -1.48796,   6.71826,   7.21628
1300,  666,   16.38915,  -1.87735,   7.75909,   8.25681
1301,  674,   16.36622,  -2.03618,   7.755,   8.25273
1302,  674,   16.36622,  -2.03618,   7.755,   8.25273
1303,  666,   16.38915,  -1.87735,   7.75909,   8.25681
1304,  675,   16.41645,  -2.22047,   8.10351,   8.60113
1305,  675,   16.41645,  -2.22047,   8.10351,   8.60113
1306,  666,   16.38915,  -1.87735,   7.75909,   8.25681
1307,  676,   16.43938,  -2.06164,   8.1076,   8.60522
1308,  676,   16.43938,  -2.06164,   8.1076,   8.60522
1309,  677,   16.45759,  -2.07786,   8.12208,   8.6197
1310,  675,   16.41645,  -2.22047,   8.10351,   8.60113
1311,  675,   16.41645,  -2.22047,   8.10351,   8.60113
1312,  677,   16.45759,  -2.07786,   8.12208,   8.6197
1313,  678,   16.43526,  -2.23247,   8.1181,   8.61572
1314,  679,   16.45759,  -2.07786,   8.12208,   8.6197
1315,  680,   16.56142,  -2.30266,   8.19447,   8.69207
1316,  678,   16.43526,  -2.23247,   8.1181,   8.61572
1317,  681,   16.58341,  -2.17909,   8.19752,   8.69512
1318,  680,   16.56142,  -2.30266,   8.19447,   8.69207
1319,  679,   16.45759,  -2.07786,   8.12208,   8.6197
1320,  626,   16.70386,  -1.26802,   7.76996,   8.26768
1321,  682,   16.79583,  -1.20412,   7.76984,   8.26756
1322,  683,   16.75409,  -1.45231,   8.11846,   8.61608
1323,  683,   16.75409,  -1.45231,   8.11846,   8.61608
1324,  682,   16.79583,  -1.20412,   7.76984,   8.26756
1325,  684,   16.84606,  -1.38841,   8.11835,   8.61597
1326,  645,   16.55443,  -0.7198,   6.73321,   7.23123
1327,  682,   16.79583,  -1.20412,   7.76984,   8.26756
1328,  626,   16.70386,  -1.26802,   7.76996,   8.26768
1329,  684,   16.84606,  -1.38841,   8.11835,   8.61597
1330,  685,   16.85348,  -1.42247,   8.13254,   8.63016
1331,  686,   16.75409,  -1.45231,   8.11846,   8.61608
1332,  686,   16.75409,  -1.45231,   8.11846,   8.61608
1333,  685,   16.85348,  -1.42247,   8.13254,   8.63016
1334,  687,   16.76395,  -1.48467,   8.13265,   8.63027
1335,  685,   16.85348,  -1.42247,   8.13254,   8.63016
1336,  688,   16.90146,  -1.64591,   8.20616,   8.70376
1337,  687,   16.76395,  -1.48467,   8.13265,   8.63027
1338,  687,   16.76395,  -1.48467,   8.13265,   8.63027
1339,  688,   16.90146,  -1.64591,   8.20616,   8.70376
1340,  689,   16.82887,  -1.69634,   8.20625,   8.70385
1341,  689,   16.82887,  -1.69634,   8.20625,   8.70385
1342,  688,   16.90146,  -1.64591,   8.20616,   8.70376
1343,  690,   16.83029,  -1.70139,   8.21336,   8.71096
1344,  690,   16.83029,  -1.70139,   8.21336,   8.71096
1345,  688,   16.90146,  -1.64591,   8.20616,   8.70376
1346,  691,   16.90276,  -1.65104,   8.21328,   8.71087
1347,  692,   16.94779,  -1.38401,   8.13165,   8.62927
1348,  693,   16.85348,  -1.42247,   8.13254,   8.63016
1349,  694,   16.94294,  -1.3489,   8.11743,   8.61505
1350,  694,   16.94294,  -1.3489,   8.11743,   8.61505
