VTX	 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
683	289	-8.9958	224.28893	-449.46103	-448.83267
684	290	57.00755	46.4968	-113.23929	-112.70697
685	291	40.28205	2.62523	-30.274	-29.76541
686	292	30.27596	46.64688	-113.5231	-112.99072
687	292	30.27596	46.64688	-113.5231	-112.99072
688	291	40.28205	2.62523	-30.274	-29.76541
689	293	20.39245	2.88208	-30.75972	-30.25099
690	294	67.95764	90.31316	-196.10013	-195.54416
691	295	57.00755	46.4968	-113.23929	-112.70697
692	296	38.48358	90.45369	-196.36591	-195.80984
693	296	38.48358	90.45369	-196.36591	-195.80984
694	295	57.00755	46.4968	-113.23929	-112.70697
695	297	30.27596	46.64688	-113.5231	-112.99072
696	298	90.92913	134.28065	-279.2468	-278.66705
697	299	67.95764	90.31316	-196.10013	-195.54416
698	300	63.21591	134.45052	-279.56805	-278.98822
699	300	63.21591	134.45052	-279.56805	-278.98822
700	299	67.95764	90.31316	-196.10013	-195.54416
701	301	38.48358	90.45369	-196.36591	-195.80984
702	302	121.82422	165.51259	-338.3093	-337.71268
703	303	90.92913	134.28065	-279.2468	-278.66705
704	304	93.71455	165.7379	-338.73544	-338.1387
705	304	93.71455	165.7379	-338.73544	-338.1387
706	303	90.92913	134.28065	-279.2468	-278.66705
707	305	63.21591	134.45052	-279.56805	-278.98822
708	306	121.82422	165.51259	-338.3093	-337.71268
709	307	93.71455	165.7379	-338.73544	-338.1387
710	308	115.21602	224.31493	-449.5101	-448.88168
711	308	115.21602	224.31493	-449.5101	-448.88168
712	307	93.71455	165.7379	-338.73544	-338.1387
713	309	81.32412	224.38615	-449.64487	-449.01639
714	310	75.74522	268.19812	-532.49744	-531.84534
715	311	112.4726	268.18024	-532.4635	-531.8114
716	312	81.32412	224.38615	-449.64487	-449.01639
717	312	81.32412	224.38615	-449.64487	-449.01639
718	311	112.4726	268.18024	-532.4635	-531.8114
719	313	115.21602	224.31493	-449.5101	-448.88168
720	314	-77.85944	-1.68225	-21.83566	-21.32948
721	315	-77.57141	-3.03552	-19.27652	-18.77106
722	316	-83.45874	-1.92659	-21.37361	-20.86755
723	316	-83.45874	-1.92659	-21.37361	-20.86755
724	315	-77.57141	-3.03552	-19.27652	-18.77106
725	317	-83.57109	-3.20052	-18.96448	-18.45912
726	317	-83.57109	-3.20052	-18.96448	-18.45912
727	315	-77.57141	-3.03552	-19.27652	-18.77106
728	318	-77.66528	-7.591	-10.66167	-10.15868
729	318	-77.66528	-7.591	-10.66167	-10.15868
730	315	-77.57141	-3.03552	-19.27652	-18.77106
731	319	-69.38713	-7.5894	-10.66469	-10.1617
732	314	-77.85944	-1.68225	-21.83566	-21.32948
733	320	-71.25352	-2.51285	-20.26494	-19.7592
734	315	-77.57141	-3.03552	-19.27652	-18.77106
735	315	-77.57141	-3.03552	-19.27652	-18.77106
736	320	-71.25352	-2.51285	-20.26494	-19.7592
737	321	-69.38713	-7.5894	-10.66469	-10.1617
738	321	-69.38713	-7.5894	-10.66469	-10.1617
739	320	-71.25352	-2.51285	-20.26494	-19.7592
740	322	-60.08461	-7.66695	-10.51801	-10.01506
741	323	-71.68004	-1.13036	-22.87935	-22.37286
742	320	-71.25352	-2.51285	-20.26494	-19.7592
743	314	-77.85944	-1.68225	-21.83566	-21.32948
744	323	-71.68004	-1.13036	-22.87935	-22.37286
745	324	-62.46576	-1.64169	-21.91237	-21.40616
746	320	-71.25352	-2.51285	-20.26494	-19.7592
747	324	-62.46576	-1.64169	-21.91237	-21.40616
748	325	-60.08461	-7.66695	-10.51801	-10.01506
749	320	-71.25352	-2.51285	-20.26494	-19.7592
750	326	-64.92717	-0.22253	-24.5961	-24.08913
751	324	-62.46576	-1.64169	-21.91237	-21.40616
752	323	-71.68004	-1.13036	-22.87935	-22.37286
753	327	-44.97694	-7.73769	-10.38423	-9.88132
754	325	-60.08461	-7.66695	-10.51801	-10.01506
755	324	-62.46576	-1.64169	-21.91237	-21.40616
756	326	-64.92717	-0.22253	-24.5961	-24.08913
757	328	-54.81489	-0.27185	-24.50285	-23.99591
758	324	-62.46576	-1.64169	-21.91237	-21.40616
759	328	-54.81489	-0.27185	-24.50285	-23.99591
760	327	-44.97694	-7.73769	-10.38423	-9.88132
761	324	-62.46576	-1.64169	-21.91237	-21.40616
762	329	-6.60857	-6.06128	-13.84702	-13.34312
763	327	-44.97694	-7.73769	-10.38423	-9.88132
764	328	-54.81489	-0.27185	-24.50285	-23.99591
765	330	-60.39994	0.94957	-26.81268	-26.30507
766	328	-54.81489	-0.27185	-24.50285	-23.99591
767	326	-64.92717	-0.22253	-24.5961	-24.08913
768	329	-6.60857	-6.06128	-13.84702	-13.34312
769	328	-54.81489	-0.27185	-24.50285	-23.99591
770	331	-6.73829	-2.17911	-20.89601	-20.39011
771	330	-60.39994	0.94957	-26.81268	-26.30507
772	332	-51.15584	1.28851	-27.45363	-26.94585
773	328	-54.81489	-0.27185	-24.50285	-23.99591
774	331	-6.73829	-2.17911	-20.89601	-20.39011
775	328	-54.81489	-0.27185	-24.50285	-23.99591
776	332	-51.15584	1.28851	-27.45363	-26.94585
777	333	-58.06717	2.12718	-29.03966	-28.53142
778	332	-51.15584	1.28851	-27.45363	-26.94585
779	330	-60.39994	0.94957	-26.81268	-26.30507
780	331	-6.73829	-2.17911	-20.89601	-20.39011
781	332	-51.15584	1.28851	-27.45363	-26.94585
782	334	-7.78982	2.43259	-29.61717	-29.10876
783	333	-58.06717	2.12718	-29.03966	-28.53142
784	335	-48.6079	3.37453	-31.3985	-30.88956
785	332	-51.15584	1.28851	-27.45363	-26.94585
786	334	-7.78982	2.43259	-29.61717	-29.10876
787	332	-51.15584	1.28851	-27.45363	-26.94585
788	335	-48.6079	3.37453	-31.3985	-30.88956
789	335	-48.6079	3.37453	-31.3985	-30.88956
790	336	-8.35103	3.74266	-32.38721	-31.87799
791	334	-7.78982	2.43259	-29.61717	-29.10876
792	337	-55.049	3.64412	-31.90829	-31.39923
793	335	-48.6079	3.37453	-31.3985	-30.88956
794	333	-58.06717	2.12718	-29.03966	-28.53142
795	338	-47.86517	5.03844	-34.5451	-34.03531
796	336	-8.35103	3.74266	-32.38721	-31.87799
797	335	-48.6079	3.37453	-31.3985	-30.88956
798	337	-55.049	3.64412	-31.90829	-31.39923
799	338	-47.86517	5.03844	-34.5451	-34.03531
800	335	-48.6079	3.37453	-31.3985	-30.88956
801	339	-54.19237	5.10078	-34.66302	-34.15317
802	338	-47.86517	5.03844	-34.5451	-34.03531
803	337	-55.049	3.64412	-31.90829	-31.39923
804	340	-73.07936	-12.75395	-0.89803	-0.39783
805	341	-72.97002	-11.50829	-3.25369	-2.75282
806	342	-62.62626	-12.73225	-0.93907	-0.43886
807	342	-62.62626	-12.73225	-0.93907	-0.43886
808	341	-72.97002	-11.50829	-3.25369	-2.75282
809	343	-62.53157	-11.4521	-3.35995	-2.85905
810	342	-62.62626	-12.73225	-0.93907	-0.43886
811	343	-62.53157	-11.4521	-3.35995	-2.85905
812	344	-55.80374	-12.82355	-0.7664	-0.26624
813	344	-55.80374	-12.82355	-0.7664	-0.26624
814	343	-62.53157	-11.4521	-3.35995	-2.85905
