 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 0	 -24.55778	 -2.59903	 -5.6226	 -5.12106
 1	 -25.02511	 -4.8902	 -5.17431	 -4.67289
 2	 -24.55659	 -7.0451	 -5.74225	 -5.24067
 3	 -24.44823	 -7.24437	 -5.77754	 -5.27595
 4	 -24.1542	 -7.24336	 -5.78375	 -5.28216
 5	 -24.44953	 -2.37529	 -5.64652	 -5.14496
 5	 -24.44953	 -2.37529	 -5.64652	 -5.14496
 4	 -24.1542	 -7.24336	 -5.78375	 -5.28216
 6	 -24.15552	 -2.31097	 -5.65102	 -5.14947
 7	 -24.44823	 -7.24437	 -5.77754	 -5.27595
 8	 -24.44953	 -2.37529	 -5.64652	 -5.14496
 9	 -24.55659	 -7.0451	 -5.74225	 -5.24067
 9	 -24.55659	 -7.0451	 -5.74225	 -5.24067
 8	 -24.44953	 -2.37529	 -5.64652	 -5.14496
 10	 -24.55778	 -2.59903	 -5.6226	 -5.12106
 11	 -24.44823	 -7.24437	 -5.77754	 -5.27595
 12	 -24.44614	 -7.30478	 -5.76462	 -5.26304
 13	 -24.1542	 -7.24336	 -5.78375	 -5.28216
 13	 -24.1542	 -7.24336	 -5.78375	 -5.28216
 12	 -24.44614	 -7.30478	 -5.76462	 -5.26304
 14	 -24.15216	 -7.30159	 -5.77108	 -5.2695
 15	 -24.44804	 -2.27805	 -5.63328	 -5.13174
 16	 -24.44749	 -2.32125	 -5.63064	 -5.12909
 17	 -24.41221	 -2.31381	 -5.64565	 -5.1441
 17	 -24.41221	 -2.31381	 -5.64565	 -5.1441
 16	 -24.44749	 -2.32125	 -5.63064	 -5.12909
 18	 -24.44953	 -2.37529	 -5.64652	 -5.14496
 19	 -24.44804	 -2.27805	 -5.63328	 -5.13174
 20	 -24.41221	 -2.31381	 -5.64565	 -5.1441
 21	 -24.15414	 -2.27764	 -5.64034	 -5.13879
 21	 -24.15414	 -2.27764	 -5.64034	 -5.13879
 20	 -24.41221	 -2.31381	 -5.64565	 -5.1441
 22	 -24.15552	 -2.31097	 -5.65102	 -5.14947
 23	 -24.1542	 -7.24336	 -5.78375	 -5.28216
 24	 -24.0107	 -7.04125	 -4.76719	 -4.26589
 25	 -24.15552	 -2.31097	 -5.65102	 -5.14947
 25	 -24.15552	 -2.31097	 -5.65102	 -5.14947
 24	 -24.0107	 -7.04125	 -4.76719	 -4.26589
 26	 -24.01183	 -2.80404	 -4.65316	 -4.1519
 27	 -24.44614	 -7.30478	 -5.76462	 -5.26304
 28	 -24.44823	 -7.24437	 -5.77754	 -5.27595
 29	 -24.55343	 -7.13266	 -5.72253	 -5.22096
 29	 -24.55343	 -7.13266	 -5.72253	 -5.22096
 28	 -24.44823	 -7.24437	 -5.77754	 -5.27595
 30	 -24.55659	 -7.0451	 -5.74225	 -5.24067
 31	 -24.44749	 -2.32125	 -5.63064	 -5.12909
 32	 -24.55493	 -2.52317	 -5.60035	 -5.09881
 33	 -24.44953	 -2.37529	 -5.64652	 -5.14496
 33	 -24.44953	 -2.37529	 -5.64652	 -5.14496
 32	 -24.55493	 -2.52317	 -5.60035	 -5.09881
 34	 -24.55778	 -2.59903	 -5.6226	 -5.12106
 35	 -24.30674	 -7.10845	 -4.7771	 -4.2758
 36	 -24.0127	 -7.10518	 -4.78314	 -4.28184
 37	 -24.44614	 -7.30478	 -5.76462	 -5.26304
 37	 -24.44614	 -7.30478	 -5.76462	 -5.26304
 36	 -24.0127	 -7.10518	 -4.78314	 -4.28184
 38	 -24.15216	 -7.30159	 -5.77108	 -5.2695
 39	 -24.15216	 -7.30159	 -5.77108	 -5.2695
 40	 -24.0127	 -7.10518	 -4.78314	 -4.28184
 41	 -24.1542	 -7.24336	 -5.78375	 -5.28216
 41	 -24.1542	 -7.24336	 -5.78375	 -5.28216
 40	 -24.0127	 -7.10518	 -4.78314	 -4.28184
 42	 -24.0107	 -7.04125	 -4.76719	 -4.26589
 43	 -24.30738	 -2.76077	 -4.65638	 -4.15511
 44	 -24.30791	 -2.80025	 -4.66125	 -4.15998
 45	 -24.44804	 -2.27805	 -5.63328	 -5.13174
 45	 -24.44804	 -2.27805	 -5.63328	 -5.13174
 44	 -24.30791	 -2.80025	 -4.66125	 -4.15998
 46	 -24.44749	 -2.32125	 -5.63064	 -5.12909
 43	 -24.30738	 -2.76077	 -4.65638	 -4.15511
 47	 -24.44804	 -2.27805	 -5.63328	 -5.13174
 48	 -24.32384	 -2.25674	 -4.75785	 -4.25655
 48	 -24.32384	 -2.25674	 -4.75785	 -4.25655
 47	 -24.44804	 -2.27805	 -5.63328	 -5.13174
 49	 -24.43182	 -1.88621	 -5.50771	 -5.0062
 50	 -24.15414	 -2.27764	 -5.64034	 -5.13879
 51	 -24.13779	 -1.88296	 -5.51385	 -5.01234
 52	 -24.44804	 -2.27805	 -5.63328	 -5.13174
 52	 -24.44804	 -2.27805	 -5.63328	 -5.13174
