 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 0	 -18.07291	 -30.17711	  43.75692	  44.24435
 1	 -18.19302	 -29.95781	  43.78807	  44.27549
 2	 -18.25133	 -30.15251	  43.75753	  44.24496
 3	 -23.66739	 -29.61803	  38.37574	  38.86471
 4	 -21.72337	 -29.57607	  38.29639	  38.78538
 5	 -23.57366	 -29.10828	  38.55687	  39.04578
 6	 -23.66181	 -30.86472	  38.34976	  38.83873
 4	 -21.72337	 -29.57607	  38.29639	  38.78538
 3	 -23.66739	 -29.61803	  38.37574	  38.86471
 7	 -26.01306	 -29.21524	  38.75913	  39.24799
 3	 -23.66739	 -29.61803	  38.37574	  38.86471
 5	 -23.57366	 -29.10828	  38.55687	  39.04578
 8	 -26.10679	 -29.72499	  38.57801	  39.06692
 6	 -23.66181	 -30.86472	  38.34976	  38.83873
 3	 -23.66739	 -29.61803	  38.37574	  38.86471
 8	 -26.10679	 -29.72499	  38.57801	  39.06692
 3	 -23.66739	 -29.61803	  38.37574	  38.86471
 7	 -26.01306	 -29.21524	  38.75913	  39.24799
 9	 -26.10121	 -30.97168	  38.55202	  39.04094
 6	 -23.66181	 -30.86472	  38.34976	  38.83873
 8	 -26.10679	 -29.72499	  38.57801	  39.06692
 7	 -26.01306	 -29.21524	  38.75913	  39.24799
 10	 -27.96147	 -29.84959	  38.81363	  39.30247
 8	 -26.10679	 -29.72499	  38.57801	  39.06692
 10	 -27.96147	 -29.84959	  38.81363	  39.30247
 9	 -26.10121	 -30.97168	  38.55202	  39.04094
 8	 -26.10679	 -29.72499	  38.57801	  39.06692
 9	 -26.10121	 -30.97168	  38.55202	  39.04094
 11	 -23.55141	 -31.68645	  38.52214	  39.01107
 6	 -23.66181	 -30.86472	  38.34976	  38.83873
 12	 -25.99081	 -31.79341	  38.72441	  39.21328
 11	 -23.55141	 -31.68645	  38.52214	  39.01107
 9	 -26.10121	 -30.97168	  38.55202	  39.04094
 11	 -23.55141	 -31.68645	  38.52214	  39.01107
 13	 -21.71783	 -30.82276	  38.27041	  38.75941
 6	 -23.66181	 -30.86472	  38.34976	  38.83873
 14	 -21.67018	 -31.63762	  38.42981	  38.91876
 13	 -21.71783	 -30.82276	  38.27041	  38.75941
 11	 -23.55141	 -31.68645	  38.52214	  39.01107
 13	 -21.71783	 -30.82276	  38.27041	  38.75941
 4	 -21.72337	 -29.57607	  38.29639	  38.78538
 6	 -23.66181	 -30.86472	  38.34976	  38.83873
 14	 -21.67018	 -31.63762	  38.42981	  38.91876
 15	 -21.17574	 -30.87405	  38.3944	  38.88337
 13	 -21.71783	 -30.82276	  38.27041	  38.75941
 16	 -21.27922	 -31.70893	  38.50213	  38.99106
 15	 -21.17574	 -30.87405	  38.3944	  38.88337
 14	 -21.67018	 -31.63762	  38.42981	  38.91876
 13	 -21.71783	 -30.82276	  38.27041	  38.75941
 15	 -21.17574	 -30.87405	  38.3944	  38.88337
 4	 -21.72337	 -29.57607	  38.29639	  38.78538
 4	 -21.72337	 -29.57607	  38.29639	  38.78538
 15	 -21.17574	 -30.87405	  38.3944	  38.88337
 17	 -21.18478	 -29.60046	  38.41981	  38.90876
