 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 0	  72.59669	  76.99487	  204.11264	  204.55022
 1	  73.63639	  78.77374	  207.66306	  208.09955
 2	  71.30014	  77.06652	  204.25537	  204.69292
 3	  73.63639	  78.77374	  207.66306	  208.09955
 4	  38.86431	  82.24316	  214.46346	  214.89787
 5	  71.30014	  77.06652	  204.25537	  204.69292
 5	  71.30014	  77.06652	  204.25537	  204.69292
 4	  38.86431	  82.24316	  214.46346	  214.89787
 6	  35.90415	  80.9206	  211.82364	  212.25885
 6	  35.90415	  80.9206	  211.82364	  212.25885
 7	  38.86431	  82.24316	  214.46346	  214.89787
 8	  34.69265	  81.10387	  212.18959	  212.62469
 8	  34.69265	  81.10387	  212.18959	  212.62469
 7	  38.86431	  82.24316	  214.46346	  214.89787
 9	  33.68381	  81.36433	  212.70938	  213.14433
 9	  33.68381	  81.36433	  212.70938	  213.14433
 7	  38.86431	  82.24316	  214.46346	  214.89787
 10	  32.84998	  81.69559	  213.37044	  213.80519
 10	  32.84998	  81.69559	  213.37044	  213.80519
 7	  38.86431	  82.24316	  214.46346	  214.89787
 11	  32.22882	  82.07881	  214.13518	  214.56969
 12	  31.84935	  82.49841	  214.9725	  215.40677
 7	  38.86431	  82.24316	  214.46346	  214.89787
 13	  31.6992	  82.94212	  215.85796	  216.29195
 13	  31.6992	  82.94212	  215.85796	  216.29195
 7	  38.86431	  82.24316	  214.46346	  214.89787
 14	  31.80114	  83.44711	  216.86581	  217.29948
 7	  38.86431	  82.24316	  214.46346	  214.89787
 15	  46.51261	  125.02306	  299.95642	  300.36472
 14	  31.80114	  83.44711	  216.86581	  217.29948
 14	  31.80114	  83.44711	  216.86581	  217.29948
 15	  46.51261	  125.02306	  299.95642	  300.36472
 16	  41.39671	  125.06689	  300.04419	  300.45245
 16	  41.39671	  125.06689	  300.04419	  300.45245
 15	  46.51261	  125.02306	  299.95642	  300.36472
 17	  41.56527	  125.56052	  301.02914	  301.43713
 18	  41.95063	  126.02255	  301.95117	  302.35886
 15	  46.51261	  125.02306	  299.95642	  300.36472
 19	  42.62312	  126.38683	  302.67813	  303.0856
 19	  42.62312	  126.38683	  302.67813	  303.0856
 15	  46.51261	  125.02306	  299.95642	  300.36472
 20	  43.72833	  126.66704	  303.2373	  303.64459
 20	  43.72833	  126.66704	  303.2373	  303.64459
 15	  46.51261	  125.02306	  299.95642	  300.36472
 21	  44.99845	  126.82347	  303.54947	  303.9567
 21	  44.99845	  126.82347	  303.54947	  303.9567
 15	  46.51261	  125.02306	  299.95642	  300.36472
 22	  46.35947	  126.85504	  303.61249	  304.01965
 22	  46.35947	  126.85504	  303.61249	  304.01965
 15	  46.51261	  125.02306	  299.95642	  300.36472
 23	  47.70348	  126.77881	  303.4603	  303.86752
 15	  46.51261	  125.02306	  299.95642	  300.36472
 24	  107.05994	  118.93318	  287.68106	  288.09311
 23	  47.70348	  126.77881	  303.4603	  303.86752
 23	  47.70348	  126.77881	  303.4603	  303.86752
 24	  107.05994	  118.93318	  287.68106	  288.09311
 25	  109.43521	  120.19666	  290.20242	  290.61371
 25	  109.43521	  120.19666	  290.20242	  290.61371
 24	  107.05994	  118.93318	  287.68106	  288.09311
 26	  110.93658	  120.00807	  289.82611	  290.23749
 26	  110.93658	  120.00807	  289.82611	  290.23749
 24	  107.05994	  118.93318	  287.68106	  288.09311
 27	  112.0089	  119.78895	  289.38879	  289.80035
 27	  112.0089	  119.78895	  289.38879	  289.80035
 24	  107.05994	  118.93318	  287.68106	  288.09311
 28	  112.88493	  119.49225	  288.79672	  289.20844
 29	  46.51261	  125.02306	  299.95642	  300.36472
 30	  53.80024	  121.52332	  292.9725	  293.38293
 24	  107.05994	  118.93318	  287.68106	  288.09311
 24	  107.05994	  118.93318	  287.68106	  288.09311
 30	  53.80024	  121.52332	  292.9725	  293.38293
 31	  97.37988	  117.15662	  284.13577	  284.54892
 32	  71.61684	  88.06134	  226.19713	  226.62796
 24	  107.05994	  118.93318	  287.68106	  288.09311
 31	  97.37988	  117.15662	  284.13577	  284.54892
 15	  46.51261	  125.02306	  299.95642	  300.36472
 33	  50.56327	  90.18528	  230.31259	  230.74216
 30	  53.80024	  121.52332	  292.9725	  293.38293
 7	  38.86431	  82.24316	  214.46346	  214.89787
 33	  50.56327	  90.18528	  230.31259	  230.74216
 15	  46.51261	  125.02306	  299.95642	  300.36472
 7	  38.86431	  82.24316	  214.46346	  214.89787
 32	  71.61684	  88.06134	  226.19713	  226.62796
 33	  50.56327	  90.18528	  230.31259	  230.74216
 34	  73.63639	  78.77374	  207.66306	  208.09955
 32	  71.61684	  88.06134	  226.19713	  226.62796
 7	  38.86431	  82.24316	  214.46346	  214.89787
 34	  73.63639	  78.77374	  207.66306	  208.09955
 24	  107.05994	  118.93318	  287.68106	  288.09311
 32	  71.61684	  88.06134	  226.19713	  226.62796
 24	  107.05994	  118.93318	  287.68106	  288.09311
 34	  73.63639	  78.77374	  207.66306	  208.09955
 35	  113.74205	  117.92912	  285.67737	  286.09003
 36	  113.98071	  118.30815	  286.43378	  286.84622
 24	  107.05994	  118.93318	  287.68106	  288.09311
 35	  113.74205	  117.92912	  285.67737	  286.09003
 35	  113.74205	  117.92912	  285.67737	  286.09003
 34	  73.63639	  78.77374	  207.66306	  208.09955
 37	  78.61054	  78.35586	  206.8286	  207.26535
 38	  32.22882	  82.07881	  214.13518	  214.56969
 39	  38.86431	  82.24316	  214.46346	  214.89787
 40	  31.84935	  82.49841	  214.9725	  215.40677
 41	  41.56527	  125.56052	  301.02914	  301.43713
 42	  46.51261	  125.02306	  299.95642	  300.36472
 43	  41.95063	  126.02255	  301.95117	  302.35886
 44	  112.88493	  119.49225	  288.79672	  289.20844
 45	  107.05994	  118.93318	  287.68106	  288.09311
 46	  113.518	  119.1221	  288.05807	  288.47
 46	  113.518	  119.1221	  288.05807	  288.47
 45	  107.05994	  118.93318	  287.68106	  288.09311
 47	  113.89191	  118.71275	  287.24118	  287.65335
 47	  113.89191	  118.71275	  287.24118	  287.65335
 45	  107.05994	  118.93318	  287.68106	  288.09311
 48	  113.98071	  118.30815	  286.43378	  286.84622
 49	  78.61054	  78.35586	  206.8286	  207.26535
 50	  73.63639	  78.77374	  207.66306	  208.09955
 51	  78.05544	  77.95776	  206.03416	  206.47116
 52	  78.05544	  77.95776	  206.03416	  206.47116
 53	  73.63639	  78.77374	  207.66306	  208.09955
 54	  77.2652	  77.6234	  205.36693	  205.80412
 55	  73.86837	  77.02422	  204.1712	  204.60876
 53	  73.63639	  78.77374	  207.66306	  208.09955
 56	  72.59669	  76.99487	  204.11264	  204.55022
 57	  77.2652	  77.6234	  205.36693	  205.80412
 58	  73.63639	  78.77374	  207.66306	  208.09955
 59	  76.26514	  77.34833	  204.81799	  205.25536
 59	  76.26514	  77.34833	  204.81799	  205.25536
 58	  73.63639	  78.77374	  207.66306	  208.09955
 60	  75.11205	  77.14493	  204.41209	  204.84958
 61	  75.11205	  77.14493	  204.41209	  204.84958
 62	  73.63639	  78.77374	  207.66306	  208.09955
 63	  73.86837	  77.02422	  204.1712	  204.60876
