 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 75	 -25947.29492	  18911.16602	 -93510.74219	  93516.74219
 77	 -25303.73633	  19623.9043	 -95975.53906	  95981.53906
 1	 -27107.8457	  19344.89453	 -95010.66406	  95016.66406
 75	 -25947.29492	  18911.16602	 -93510.74219	  93516.74219
 76	 -24143.18555	  19190.17578	 -94475.61719	  94481.61719
 77	 -25303.73633	  19623.9043	 -95975.53906	  95981.53906
 73	 -24786.74023	  18479.07813	 -92010.71875	  92016.71875
 76	 -24143.18555	  19190.17578	 -94475.61719	  94481.61719
 75	 -25947.29492	  18911.16602	 -93510.74219	  93516.74219
 76	 -24143.18555	  19190.17578	 -94475.61719	  94481.61719
 85	 -23499.62695	  19899.63672	 -96940.625	  96946.625
 77	 -25303.73633	  19623.9043	 -95975.53906	  95981.53906
 73	 -24786.74023	  18479.07813	 -92010.71875	  92016.71875
 74	 -22982.63086	  18758.08789	 -92975.59375	  92981.59375
 76	 -24143.18555	  19190.17578	 -94475.61719	  94481.61719
 71	 -23626.18555	  18046.98633	 -90510.6875	  90516.6875
 74	 -22982.63086	  18758.08789	 -92975.59375	  92981.59375
 73	 -24786.74023	  18479.07813	 -92010.71875	  92016.71875
 76	 -24143.18555	  19190.17578	 -94475.61719	  94481.61719
 84	 -22339.07617	  19465.9082	 -95440.70313	  95446.70313
 85	 -23499.62695	  19899.63672	 -96940.625	  96946.625
 74	 -22982.63086	  18758.08789	 -92975.59375	  92981.59375
 84	 -22339.07617	  19465.9082	 -95440.70313	  95446.70313
 76	 -24143.18555	  19190.17578	 -94475.61719	  94481.61719
 84	 -22339.07617	  19465.9082	 -95440.70313	  95446.70313
 93	 -21695.51758	  20178.64648	 -97905.49219	  97911.49219
 85	 -23499.62695	  19899.63672	 -96940.625	  96946.625
 71	 -23626.18555	  18046.98633	 -90510.6875	  90516.6875
 72	 -21822.07617	  18325.99609	 -91475.5625	  91481.5625
 74	 -22982.63086	  18758.08789	 -92975.59375	  92981.59375
 69	 -22465.63477	  17613.25781	 -89010.76563	  89016.76563
 72	 -21822.07617	  18325.99609	 -91475.5625	  91481.5625
 71	 -23626.18555	  18046.98633	 -90510.6875	  90516.6875
 74	 -22982.63086	  18758.08789	 -92975.59375	  92981.59375
 83	 -21178.52148	  19033.82617	 -93940.67969	  93946.67969
 84	 -22339.07617	  19465.9082	 -95440.70313	  95446.70313
 72	 -21822.07617	  18325.99609	 -91475.5625	  91481.5625
 83	 -21178.52148	  19033.82617	 -93940.67969	  93946.67969
 74	 -22982.63086	  18758.08789	 -92975.59375	  92981.59375
 84	 -22339.07617	  19465.9082	 -95440.70313	  95446.70313
 92	 -20534.9668	  19744.91797	 -96405.57031	  96411.57031
 93	 -21695.51758	  20178.64648	 -97905.49219	  97911.49219
 83	 -21178.52148	  19033.82617	 -93940.67969	  93946.67969
 92	 -20534.9668	  19744.91797	 -96405.57031	  96411.57031
 84	 -22339.07617	  19465.9082	 -95440.70313	  95446.70313
 92	 -20534.9668	  19744.91797	 -96405.57031	  96411.57031
 101	 -19891.40625	  20457.65625	 -98870.36719	  98876.36719
 93	 -21695.51758	  20178.64648	 -97905.49219	  97911.49219
 69	 -22465.63477	  17613.25781	 -89010.76563	  89016.76563
 70	 -20661.52539	  17892.26758	 -89975.64063	  89981.64063
 72	 -21822.07617	  18325.99609	 -91475.5625	  91481.5625
 67	 -21305.08008	  17179.5293	 -87510.84375	  87516.84375
 70	 -20661.52539	  17892.26758	 -89975.64063	  89981.64063
