 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 4245	 -60064.16406	  4597.35742	 -38671.78125	  38677.78125
 4247	 -60064.16016	  4597.35693	 -38671.78125	  38677.78125
 13	 -60064.16406	  4597.35742	 -38671.78125	  38677.78125
 4245	 -60064.16406	  4597.35742	 -38671.78125	  38677.78125
 4246	 -60064.16016	  4597.35693	 -38671.78125	  38677.78125
 4247	 -60064.16016	  4597.35693	 -38671.78125	  38677.78125
 1049	 -59010.61719	  4412.03369	 -37578.91797	  37584.91797
 4246	 -60064.16016	  4597.35693	 -38671.78125	  38677.78125
 4245	 -60064.16406	  4597.35742	 -38671.78125	  38677.78125
 4246	 -60064.16016	  4597.35693	 -38671.78125	  38677.78125
 1051	 -60064.16016	  4597.35693	 -38671.78125	  38677.78125
 4247	 -60064.16016	  4597.35693	 -38671.78125	  38677.78125
 1049	 -59010.61719	  4412.03369	 -37578.91797	  37584.91797
 4244	 -58978.76172	  4406.12354	 -37545.87891	  37551.87891
 4246	 -60064.16016	  4597.35693	 -38671.78125	  38677.78125
 4242	 -59010.61719	  4412.01416	 -37578.92188	  37584.92188
 4244	 -58978.76172	  4406.12354	 -37545.87891	  37551.87891
 1049	 -59010.61719	  4412.03369	 -37578.91797	  37584.91797
 4246	 -60064.16016	  4597.35693	 -38671.78125	  38677.78125
 4273	 -59941.85156	  4576.9707	 -38755.04297	  38761.04297
 1051	 -60064.16016	  4597.35693	 -38671.78125	  38677.78125
 4244	 -58978.76172	  4406.12354	 -37545.87891	  37551.87891
 4273	 -59941.85156	  4576.9707	 -38755.04297	  38761.04297
 4246	 -60064.16016	  4597.35693	 -38671.78125	  38677.78125
 4273	 -59941.85156	  4576.9707	 -38755.04297	  38761.04297
 4305	 -60064.16016	  4597.35693	 -38671.78125	  38677.78125
 1051	 -60064.16016	  4597.35693	 -38671.78125	  38677.78125
 4242	 -59010.61719	  4412.01416	 -37578.92188	  37584.92188
 4243	 -58978.76172	  4406.41064	 -37545.875	  37551.875
 4244	 -58978.76172	  4406.12354	 -37545.87891	  37551.87891
 1047	 -57519.66016	  4115.52832	 -36032.88672	  36038.88672
 4243	 -58978.76172	  4406.41064	 -37545.875	  37551.875
 4242	 -59010.61719	  4412.01416	 -37578.92188	  37584.92188
 4244	 -58978.76172	  4406.12354	 -37545.87891	  37551.87891
 1050	 -59622.04688	  4531.20654	 -38633.29297	  38639.29297
 4273	 -59941.85156	  4576.9707	 -38755.04297	  38761.04297
 4243	 -58978.76172	  4406.41064	 -37545.875	  37551.875
 1050	 -59622.04688	  4531.20654	 -38633.29297	  38639.29297
 4244	 -58978.76172	  4406.12354	 -37545.87891	  37551.87891
 4273	 -59941.85156	  4576.9707	 -38755.04297	  38761.04297
 4304	 -59941.85156	  4576.91455	 -38755.04297	  38761.04297
 4305	 -60064.16016	  4597.35693	 -38671.78125	  38677.78125
 1050	 -59622.04688	  4531.20654	 -38633.29297	  38639.29297
