 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 973	 -51044.76563	  7127.40674	 -79728.53906	  79748.53906
 974	 -51260.90625	  3139.70264	 -79389.29688	  79409.29688
 975	 -52014.67578	  5443.88232	 -78702.38281	  78722.38281
 973	 -51044.76563	  7127.40674	 -79728.53906	  79748.53906
 976	 -50290.99609	  4823.22314	 -80415.45313	  80435.45313
 974	 -51260.90625	  3139.70264	 -79389.29688	  79409.29688
 977	 -43912.70703	  12391.96387	 -78449.09375	  78469.09375
 978	 -44303.82031	  8423.67188	 -78364.65625	  78384.65625
 979	 -45044.19922	  10732.61719	 -77676.32031	  77696.32031
 977	 -43912.70703	  12391.96387	 -78449.09375	  78469.09375
 980	 -43172.32813	  10083.01855	 -79137.42188	  79157.42188
 978	 -44303.82031	  8423.67188	 -78364.65625	  78384.65625
