 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
 0	 -21473.99023	  22703.54102	 -72030.92188	  72050.92188
 1	 -21495.74414	  22687.51953	 -72035.70313	  72055.70313
 2	 -21492.58008	  22675.14648	 -72039.39063	  72059.39063
 2	 -21492.58008	  22675.14648	 -72039.39063	  72059.39063
 3	 -21470.75977	  22691.21875	 -72034.60156	  72054.60156
 0	 -21473.99023	  22703.54102	 -72030.92188	  72050.92188
 4	 -21647.97656	  23320.25781	 -71847.07031	  71867.07031
 5	 -21669.72852	  23304.23438	 -71851.85156	  71871.85156
 6	 -21666.60742	  23292.01953	 -71855.49219	  71875.49219
 6	 -21666.60742	  23292.01953	 -71855.49219	  71875.49219
 7	 -21644.78711	  23308.0918	 -71850.69531	  71870.69531
 4	 -21647.97656	  23320.25781	 -71847.07031	  71867.07031
 8	 -21660.06836	  23250.32227	 -71736.48438	  71756.48438
 9	 -21657.93164	  23260.41602	 -71747.16406	  71767.16406
 10	 -21475.64453	  22607.74609	 -71942.94531	  71962.94531
 10	 -21475.64453	  22607.74609	 -71942.94531	  71962.94531
 11	 -21478.13867	  22597.36719	 -71930.60938	  71950.60938
 8	 -21660.06836	  23250.32227	 -71736.48438	  71756.48438
 12	 -21664.96094	  23246.51953	 -71737.26563	  71757.26563
 8	 -21660.06836	  23250.32227	 -71736.48438	  71756.48438
 11	 -21478.13867	  22597.36719	 -71930.60938	  71950.60938
 11	 -21478.13867	  22597.36719	 -71930.60938	  71950.60938
 13	 -21483.45703	  22593.39648	 -71931.70313	  71951.70313
 12	 -21664.96094	  23246.51953	 -71737.26563	  71757.26563
 12	 -21664.96094	  23246.51953	 -71737.26563	  71757.26563
 13	 -21483.45703	  22593.39648	 -71931.70313	  71951.70313
 14	 -21480.75195	  22603.80664	 -71943.79688	  71963.79688
 14	 -21480.75195	  22603.80664	 -71943.79688	  71963.79688
 13	 -21483.45703	  22593.39648	 -71931.70313	  71951.70313
 15	 -21478.13867	  22597.36719	 -71930.60938	  71950.60938
 15	 -21478.13867	  22597.36719	 -71930.60938	  71950.60938
 16	 -21475.64453	  22607.74609	 -71942.94531	  71962.94531
 14	 -21480.75195	  22603.80664	 -71943.79688	  71963.79688
 14	 -21480.75195	  22603.80664	 -71943.79688	  71963.79688
 17	 -21475.64453	  22607.74609	 -71942.94531	  71962.94531
 18	 -21657.93164	  23260.41602	 -71747.16406	  71767.16406
 18	 -21657.93164	  23260.41602	 -71747.16406	  71767.16406
 19	 -21662.07813	  23257.33984	 -71748.03906	  71768.03906
 14	 -21480.75195	  22603.80664	 -71943.79688	  71963.79688
 14	 -21480.75195	  22603.80664	 -71943.79688	  71963.79688
 19	 -21662.07813	  23257.33984	 -71748.03906	  71768.03906
 12	 -21664.96094	  23246.51953	 -71737.26563	  71757.26563
 20	 -21660.06836	  23250.32227	 -71736.48438	  71756.48438
 12	 -21664.96094	  23246.51953	 -71737.26563	  71757.26563
 19	 -21662.07813	  23257.33984	 -71748.03906	  71768.03906
 19	 -21662.07813	  23257.33984	 -71748.03906	  71768.03906
 21	 -21657.93164	  23260.41602	 -71747.16406	  71767.16406
 20	 -21660.06836	  23250.32227	 -71736.48438	  71756.48438
 22	 -21660.06836	  23289.61914	 -71795.71875	  71815.71875
 23	 -21657.93164	  23299.71094	 -71806.39844	  71826.39844
 24	 -21475.64453	  22647.04688	 -72002.1875	  72022.1875
 24	 -21475.64453	  22647.04688	 -72002.1875	  72022.1875
 25	 -21478.13867	  22636.66211	 -71989.85156	  72009.85156
 22	 -21660.06836	  23289.61914	 -71795.71875	  71815.71875
 26	 -21664.96094	  23285.81641	 -71796.50	  71816.50
 22	 -21660.06836	  23289.61914	 -71795.71875	  71815.71875
 25	 -21478.13867	  22636.66211	 -71989.85156	  72009.85156
 25	 -21478.13867	  22636.66211	 -71989.85156	  72009.85156
 27	 -21483.45703	  22632.69336	 -71990.9375	  72010.9375
 26	 -21664.96094	  23285.81641	 -71796.50	  71816.50
 26	 -21664.96094	  23285.81641	 -71796.50	  71816.50
 27	 -21483.45703	  22632.69336	 -71990.9375	  72010.9375
 28	 -21480.75195	  22643.10156	 -72003.03125	  72023.03125
